nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1391055,Shanker Patil,\N,\N,"writer,actor","tt9405798,tt0238187,tt0238348,tt0238238"
nm1391515,Daniel Saunier,\N,\N,"actor,writer,producer",tt0243217
nm1392373,Mike York,\N,\N,actor,"tt0233407,tt0853206,tt5339274,tt5339442"
nm1392494,Steve Allen,1954,\N,,"tt0237951,tt0371619"
nm1394102,Pablo Krögh,1963,2013,"actor,director,writer","tt2059255,tt1941928,tt1589059,tt1305111"
nm1394470,Rahaleh Nassri,\N,\N,"actress,director,writer","tt8665438,tt2986142,tt1719640,tt0106028"
nm1394955,Jerry Slick,1939,2020,"cinematographer,camera_department,director","tt0070730,tt0236521,tt5425892,tt0159876"
nm1396114,Jason McBride,\N,\N,director,"tt0371254,tt0231280"
nm1397146,Tom Quinn,\N,\N,writer,"tt0241104,tt0420397"
nm1397549,Panchadeep Chitra,\N,\N,"music_department,producer","tt0230176,tt9044000"
nm1397680,James W. Deardon,\N,\N,editor,"tt0239314,tt0388540,tt0371808"
nm1398049,Dillis L. Hart II,\N,\N,"writer,producer","tt28218721,tt0244098"
nm1398083,Rae Hendrie,1976,\N,"casting_department,actress,casting_director","tt5638642,tt4986098,tt6141246,tt7671070"
nm1398316,Floris Kippens,\N,\N,actor,tt0229933
nm1398535,M. Mani,\N,\N,"producer,director,writer","tt0247907,tt2249388,tt0292065,tt0283500"
nm1398625,Miranda van der Meer,\N,\N,actress,tt0229933
nm1398632,Surapong Mekpongsathorn,\N,\N,actor,tt0235154
nm1398708,Probodh Mukerji,\N,\N,"producer,miscellaneous,production_manager","tt0306065,tt0067742,tt0055035,tt0244977"
nm1398780,Paul O'Dell,\N,\N,"editor,miscellaneous","tt0770578,tt0245397,tt0169507,tt0210486"
nm1398795,Naoto Ohshima,1964,\N,"writer,miscellaneous,producer","tt0315338,tt22445198,tt0247714,tt0485962"
nm1398797,Nikolay Oleynikov,1898,1937,writer,"tt3172222,tt0239691,tt0374159"
nm1399034,Jeanique de Ridder,\N,\N,actress,tt0229933
nm1399205,Sirisin Siripornsmathikul,\N,\N,actress,"tt0423881,tt0451669,tt0461313,tt0235154"
nm1399650,Nina Zvereva,\N,\N,"actress,producer","tt0239691,tt10561954"
nm1400324,Petra Waayer,\N,\N,actress,tt0229933
nm1400897,Peter Kerry,\N,\N,writer,"tt0068069,tt0244335,tt0943690,tt0240258"
nm1400959,Mary Olson-Kromolowski,\N,\N,writer,"tt0237572,tt0910905,tt5519506"
nm1401089,Dolly,\N,\N,"actress,make_up_department","tt0173081,tt0243410,tt0080376,tt0178199"
nm14014012,Mira Pawluk,\N,\N,actress,"tt0348926,tt0069841,tt0212952,tt0235405"
nm1401492,Eric Arguillere,\N,\N,"camera_department,cinematographer","tt0265768,tt0080314,tt0083890,tt0088849"
nm1401786,Viktor Chaadayev,\N,\N,producer,"tt0239439,tt5150352"
nm1402024,Tage-Lena Ekfredson,\N,\N,director,tt0243270
nm14020544,Cyrus Mistry,\N,\N,writer,tt0239795
nm1402257,Simon Greenaway,\N,\N,"composer,music_department,soundtrack","tt1080016,tt0117110,tt0111904,tt0120347"
nm14026390,Marcus Algernon Adams,\N,\N,,tt0238961
nm1402957,Junichi Miyashita,\N,\N,"writer,miscellaneous","tt1263228,tt0306298,tt0131179,tt0190188"
nm1403284,Vilen Raikis,\N,\N,producer,tt0239439
nm14033583,Bluecat,\N,\N,composer,"tt0238474,tt0312280"
nm14033584,DJ Rake,\N,\N,"composer,music_department","tt0312280,tt0238474,tt0226498"
nm14033992,Eager Meat,\N,\N,composer,tt0238474
nm1403537,Vladimir Sollogub,\N,\N,writer,"tt0239439,tt6146804"
nm1403792,V. Vinogradov,\N,\N,"sound_department,writer","tt0100738,tt4203178,tt0239439"
nm1404088,Eddie Futch,1911,2001,actor,"tt0190895,tt1087760,tt13212692,tt7267230"
nm1404435,Maya Hoshino,1977,\N,actress,"tt0249511,tt0244315,tt0369087,tt16377214"
nm1404526,Sam Rose,\N,\N,"producer,sound_department","tt0233675,tt0065812"
nm14045790,Aleksey Burganov,\N,\N,"visual_effects,editor",tt6404392
nm14045791,Evgeniy Markov,\N,\N,writer,tt6404392
nm1404741,Jeff Grace,\N,\N,"composer,music_department,soundtrack","tt12809988,tt1179031,tt8110640,tt3608930"
nm14055137,Hand Solo,\N,\N,writer,tt0228791
nm1407010,Dimitris Kleris,\N,\N,actor,"tt0228892,tt0194541,tt0219216,tt0236381"
nm1408039,Erich Svabík,1915,2003,"miscellaneous,production_manager,producer","tt0066498,tt0063278,tt0063758,tt0058731"
nm1408237,Erika Vélez,\N,\N,"actress,producer","tt0363327,tt8676266,tt1210340,tt21826032"
nm1408424,Monty Black,\N,\N,actor,tt0235877
nm1409126,Karen Walsh,\N,\N,"producer,director,miscellaneous","tt0375293,tt0291656,tt1877368,tt1486531"
nm1409457,Brendan Hermes,\N,\N,"production_manager,producer,miscellaneous","tt11394188,tt1786211,tt10761022,tt6709584"
nm1409491,Marc Makowski,\N,\N,"producer,visual_effects,camera_department","tt15180746,tt1401631,tt1841840,tt0373183"
nm1409492,José Martínez Cueto,\N,\N,producer,"tt0415421,tt0759336,tt0372712,tt0375336"
nm1409506,Wolf Schmid,\N,\N,producer,tt0245240
nm1409873,Bang Ippongi,1965,\N,actress,"tt0379216,tt0229816,tt9315672,tt0162874"
nm1410010,Bhim,\N,\N,actor,"tt0239518,tt0377613,tt1286598,tt7033876"
nm1410171,Anne Buchanan,\N,\N,actress,"tt2468132,tt0215435,tt0244371"
nm1410351,Hahn Choi,\N,\N,actor,tt0240266
nm1410673,Brian Drucker,\N,\N,"animation_department,visual_effects,art_department","tt0804497,tt0233827"
nm1411543,Anri Inoue,1963,\N,actress,"tt2912302,tt2580280,tt3431328,tt3430094"
nm1411705,Kahoru Katagiri,\N,\N,actress,"tt0229816,tt2894152,tt0379216"
nm1411709,Reijirô Katô,\N,\N,actor,"tt2837694,tt0229815,tt0375605"
nm1411711,Bravo Kawakami,\N,\N,actor,"tt0229815,tt0379216"
nm1411738,Noriko Kenta,\N,\N,actress,tt0229817
nm1411804,Sue Knussen,1949,2003,"producer,director","tt0159876,tt0379127"
nm1412014,Mark Edward Lewis,\N,\N,"composer,sound_department,producer","tt0397914,tt1536428,tt1547887,tt4503366"
nm1412304,Robert McKenzie,1917,1981,"writer,actor","tt0411034,tt7250162,tt0080306,tt4972496"
nm1412490,Rena Morio,\N,\N,actress,tt0229817
nm1412579,Mikan Natsu,\N,\N,actress,"tt2937292,tt2671264,tt2831522,tt2705770"
nm1412648,Kaoru Nishida,\N,\N,actress,"tt0466006,tt1768940,tt0891464,tt2360114"
nm1412725,Jou Ooshima,\N,\N,actor,"tt7370580,tt11138244,tt10081062,tt10305318"
nm14128741,Monika Plaha,\N,\N,,"tt0240256,tt0344621,tt0199257"
nm1413271,Junk Saitô,\N,\N,actor,"tt2137036,tt2115373,tt2835076,tt2123900"
nm1413576,Giannis Spartakos,\N,\N,"soundtrack,actor,composer","tt0047934,tt0196515,tt1181721,tt0236258"
nm1413723,Shozo Takagi,\N,\N,actor,tt0228635
nm1413740,Kazuki Taniguchi,\N,\N,actress,"tt0229816,tt0379216"
nm1413826,Kunihiko Tomioka,\N,\N,"producer,writer,actor","tt0373707,tt0379352,tt28212708,tt0230367"
nm1413870,Karin Tsuji,\N,\N,actress,"tt0379216,tt2127328,tt0229816,tt2126415"
nm1414025,Hajime Wakai,\N,\N,"composer,sound_department,actor","tt10471854,tt2974350,tt3408266,tt3253986"
nm1414117,Patrick Whelan,\N,\N,producer,tt0234072
nm1414172,Jacqui Wiseman,\N,\N,producer,tt0232313
nm1414276,Jeremy Zuckerman,\N,\N,"composer,sound_department,music_department","tt1695360,tt0417299,tt11388406,tt3921180"
nm1414552,Kelly Bailey,\N,\N,"composer,sound_department,music_department","tt0853117,tt0814129,tt3656582,tt0239023"
nm14148099,Claire Roberts,\N,\N,,tt0233057
nm1414828,Juanita Abernathy,1931,2019,,"tt0092999,tt1214970,tt14181798,tt4924818"
nm1415022,Mark S. Bernthal,\N,\N,"writer,actor,soundtrack","tt1083987,tt0144701,tt8060180,tt0112225"
nm1415109,Nicole Broderson,\N,\N,"make_up_department,actress","tt0405237,tt3530242,tt5816670,tt0106293"
nm1415121,Habsah Buang,\N,\N,"actress,music_department","tt0277908,tt0277929,tt0241754"
nm1415666,Marisa Gioffre,\N,\N,writer,"tt0062595,tt0072559,tt0202179"
nm1416238,Steve MacCorkle,\N,\N,"editor,director","tt1789679,tt0239723,tt0352442,tt0374541"
nm14163759,G. Blaushtein,\N,\N,writer,tt0233434
nm1416659,Valentina Pollarolo,\N,\N,"actress,writer","tt15685422,tt17641200,tt27662525,tt13048234"
nm1416766,Teresita Reyes,1950,\N,actress,"tt0982416,tt0374415,tt6323362,tt1712435"
nm1416978,Mahadeb Shi,\N,\N,"editor,director,sound_department","tt7555248,tt3177580,tt0420727,tt5396900"
nm1417125,Sushma,\N,\N,actress,"tt2112252,tt0065064,tt0341563,tt0231567"
nm1417263,Adriana Vacarezza,1961,\N,actress,"tt0117035,tt0242222,tt0374415,tt0379611"
nm1417497,Arthur Adler,\N,\N,actor,"tt0275127,tt0228448"
nm1417537,Edgardo Bruna,1947,2017,"actor,casting_director","tt0375408,tt1780762,tt3328948,tt1271993"
nm1417551,Gordon Carey,\N,\N,editor,"tt11266166,tt1558952,tt2388767,tt0244334"
nm1417971,Hilary Freeman,\N,\N,,tt0244334
nm1418091,Romana Satt,\N,\N,actress,"tt12888166,tt0313026,tt21862790,tt2227061"
nm14184376,Nilima Rani,\N,\N,actress,tt0242629
nm14185045,TechSmith314,\N,\N,"actor,miscellaneous","tt0120616,tt0234320"
nm1418743,Marc Laidlaw,\N,\N,"writer,miscellaneous","tt0374692,tt0239023,tt18935932,tt2697688"
nm1419267,Dan Perry,\N,\N,"writer,producer","tt1409063,tt0217969,tt0842903,tt1553414"
nm1419555,Sophie Blossier,\N,\N,"script_department,writer,production_manager","tt0267163,tt0455093,tt0172014,tt0240886"
nm1419630,Gail Britt-Anthony,\N,\N,actress,tt0237153
nm14197931,Sargam Picture's Unit,\N,\N,producer,tt0244182
nm1419866,Jonathan Cross,\N,\N,"actor,editor","tt0238863,tt0483591,tt1723637,tt11608116"
nm1419915,Jade De Luxxxor,\N,\N,actress,"tt1164556,tt0133272,tt0230580,tt3216266"
nm1420497,Hiroshi Idekura,\N,\N,writer,"tt0286532,tt0286829,tt0285635,tt0286624"
nm14205242,Kelu,\N,\N,actor,"tt10638320,tt1988774"
nm1420819,Tally Lauriti,\N,\N,actor,"tt0237153,tt0088526"
nm1420985,Joseph Dean Martin,\N,\N,actor,tt0237153
nm1421206,Navinchandra,\N,\N,actor,"tt0376977,tt0155600,tt8539838,tt0236403"
nm1421276,Kazuhiro Okazaki,\N,\N,producer,"tt1058560,tt20853068,tt5444162,tt0238087"
nm1421690,Prabhabati Devi Saraswati,1905,1972,writer,"tt0237037,tt4312904,tt0376148,tt0242300"
nm14217620,Pauline Porro,\N,\N,actress,tt0237051
nm14217621,El Sikameya,\N,\N,composer,tt0237051
nm14218335,Gerald Levey,\N,\N,,tt0232308
nm14218336,Alan DeCherney,\N,\N,,tt0232308
nm1422445,Miguel Difoot,1966,\N,actor,"tt0779357,tt0239938"
nm1423077,Leonor Seixas,1980,\N,actress,"tt3180490,tt8670048,tt1135911,tt0381483"
nm1423792,Patricia Quinn,\N,\N,actress,"tt0083312,tt0242449,tt0089745,tt0109254"
nm1423824,Robert Hutchinson,1982,\N,"actor,art_department","tt0244364,tt0115265,tt5540736,tt0285397"
nm14238693,Paras,\N,\N,actress,tt0231651
nm1424367,Anders Berggreen,\N,\N,"producer,miscellaneous","tt0118785,tt9437152,tt0376600,tt0245529"
nm1424696,Dhiren,\N,\N,actor,"tt0235741,tt1422763,tt0374812"
nm1424935,Paige Gray,\N,\N,"actress,script_department,miscellaneous","tt3645234,tt0377990,tt0366351,tt0243652"
nm1425489,Al McClellan,\N,\N,"camera_department,cinematographer","tt0043204,tt0040049,tt0042074"
nm1425724,Giannis Papathanasis,\N,\N,actor,"tt7493080,tt0230525,tt0236420,tt0384745"
nm1425802,Elodia Porras,\N,\N,actress,"tt0224965,tt1558643,tt0429348,tt0241113"
nm1425978,Iara Sarmento,1940,\N,actress,"tt0209722,tt0233081,tt0209635"
nm1426233,Bridgetta Tomarchio,1978,\N,"casting_department,miscellaneous,actress","tt0360009,tt1482104,tt1415244,tt1442049"
nm1426267,Andreas Tsakonas,\N,\N,"production_manager,actor","tt0136465,tt0232238,tt0303453,tt10392668"
nm1426335,Sonia Viveros,1949,2003,actress,"tt0379611,tt0377272,tt0379645,tt0376408"
nm1426385,Wolfram Winkler,\N,\N,"writer,producer","tt22044978,tt16142156,tt26699412,tt12681030"
nm1426546,Carlos Concha,\N,\N,actor,"tt0377137,tt0242187,tt0380847,tt2131617"
nm1426621,Paulo Graça,\N,\N,actor,"tt0233081,tt1614980,tt1666699"
nm1426921,Nazareth Cruz,\N,\N,actress,tt0233081
nm1427178,Tamera Martin,\N,\N,"editor,producer,editorial_department","tt0376559,tt6533468,tt0486531,tt1302190"
nm1427641,Charles Santore,\N,\N,"actor,producer,director","tt1466530,tt0452690,tt0213061,tt0298038"
nm1427744,J. Sushila,\N,\N,actor,tt0235741
nm1427771,Charmila,\N,\N,actress,"tt11675352,tt0353933,tt6749820,tt25785518"
nm1427826,Brian Reynolds,\N,\N,"camera_department,cinematographer","tt2388769,tt0407650,tt0147747,tt0240757"
nm1428333,Dean Correa,\N,\N,"composer,music_department","tt0240757,tt0241067"
nm1428614,Ketty Grigoratou,\N,\N,actress,"tt0220831,tt1117554,tt0228262,tt0257599"
nm1428724,Indrans,1956,\N,"actor,costume_designer,music_department","tt8066304,tt10534500,tt0356970,tt3951566"
nm1428732,Yasuo Iwata,1942,2009,actor,"tt0479938,tt0138919,tt1612565,tt0076124"
nm1428786,Nikos Karageorgiadis,\N,\N,"writer,script_department","tt0184504,tt0232448"
nm1428947,Melissa Yvonne Lewis,\N,\N,actress,"tt0377024,tt0243980,tt0368479,tt0419323"
nm1429243,Bindu Panikkar,\N,\N,actress,"tt0314744,tt0377575,tt3111680,tt0400644"
nm1429340,B.S. Rajhans,\N,\N,actor,"tt0214828,tt0242720,tt0214480"
nm1429850,James Chaney,1943,1964,,\N
nm1429896,Jirka Kalvoda,1977,\N,actor,"tt0395984,tt1111886,tt0381284,tt1111909"
nm1430095,Fannie Chaney,1921,2007,,\N
nm1430166,Miranta Mada,\N,\N,actress,"tt0196531,tt0235957,tt0220977,tt0235981"
nm1430795,Bob Scott,\N,\N,actor,"tt0445362,tt0797783,tt0797784,tt0233365"
nm1431111,Lamberto H. Avellana Jr.,\N,\N,"composer,assistant_director","tt0242317,tt0380492,tt0467204"
nm1431184,Thomas Blachman,\N,\N,"composer,writer,actor","tt8378126,tt1006893,tt19851608,tt1322385"
nm1431328,Hila Colman,1909,2008,writer,"tt0047756,tt0202179"
nm1431609,Ken Greengrass,1926,2014,producer,"tt1199944,tt0202179,tt2309796,tt1043199"
nm1431880,Friedo Lampe,1899,1945,writer,tt0228837
nm1432425,B.S. Seth,\N,\N,producer,"tt0243587,tt0243513"
nm1432432,Ilham Shaheen,1960,\N,"actress,producer","tt6118732,tt12766862,tt0419086,tt1410252"
nm1432530,Sudheesh,\N,\N,actor,"tt15701002,tt11295984,tt7268738,tt7585270"
nm1432739,Hirokazu Yasuhara,1965,\N,"writer,miscellaneous,director","tt0291492,tt0363084,tt21952452,tt2308832"
nm1432821,Chico Caruso,1949,\N,,"tt0335987,tt0241346,tt2171359,tt3908322"
nm1432851,Donnie Evans,\N,\N,actor,"tt0760319,tt0462232,tt0242647"
nm1433102,Tessa Munro,\N,\N,"actress,producer,miscellaneous","tt7874354,tt13612162,tt6111130,tt7821582"
nm1433495,Cristian Tarnovetchi,1968,\N,"sound_department,composer,producer","tt1032846,tt2332881,tt2187115,tt2294755"
nm1433544,Jason Daugherty,\N,\N,actor,"tt4863852,tt6212216,tt6269136,tt6118126"
nm1433643,Ken Clark,\N,\N,actor,"tt0377907,tt0231965"
nm1433660,Tom Fisher,1968,\N,"actor,writer,director","tt0962736,tt0209163,tt0338526,tt4028876"
nm1433725,Manuel Marques,\N,\N,actor,"tt14156608,tt1645003,tt5094434,tt1876839"
nm1433756,Jeff Peterson,1978,\N,"actor,producer","tt0108757,tt0364845,tt0343066,tt0409570"
nm1434294,Stefania Acunzo,\N,\N,actress,tt0238468
nm1434433,Idavela Babu,\N,\N,actor,"tt15816392,tt1138482,tt0353796,tt0271595"
nm1434457,David Wilde,\N,\N,"director,producer,writer","tt2385804,tt6387702,tt28346132,tt2223822"
nm1434540,Gloria Benavides,\N,\N,"actress,soundtrack,miscellaneous","tt0341622,tt0230276,tt2332184,tt1647807"
nm1435192,Guy Doco,\N,\N,production_designer,tt1686687
nm1436559,Miles B. McSweeney,1855,1909,,tt0232460
nm1437039,Mark Pickering,\N,\N,"producer,sound_department,visual_effects","tt0475331,tt5755620,tt4586334,tt10011074"
nm1437223,Kalavur Ravikumar,\N,\N,"writer,director","tt0235653,tt4003682,tt1719474,tt6208132"
nm1437310,The Roots,\N,\N,"soundtrack,music_department,actor","tt5390504,tt1608290,tt1231460,tt3444938"
nm1438345,César Camino,1973,\N,"actor,art_director,producer","tt1442434,tt0297174,tt1056416,tt11964026"
nm1438764,Felipe Ríos,1975,\N,actor,"tt0805600,tt4375438,tt0367750,tt6705640"
nm1439615,Sylvie Meyer,\N,\N,"writer,director,casting_department","tt0493233,tt13022718,tt0323192,tt0092593"
nm1439834,Peter R. Smith,\N,\N,"director,assistant_director,producer","tt7731010,tt0159876,tt0081520,tt0318224"
nm1440239,Philip Howard,1908,1992,actor,"tt1417756,tt0497613,tt1682581,tt0228449"
nm1440358,Denise Grey,\N,\N,actress,tt0245418
nm1440639,David Appleby,\N,\N,"producer,director,writer","tt0427362,tt0230010,tt3752914,tt4860916"
nm1440727,Sami El-Adl,1946,2015,"actor,producer","tt0390197,tt2364114,tt1807911,tt0421642"
nm1440829,Garron Bateman,\N,\N,editor,tt0235280
nm1440842,Bruno Beger,\N,\N,,"tt0236249,tt8443116"
nm1440912,Rupert Boneham,1964,\N,actor,"tt0239195,tt1144548,tt0816600,tt6127962"
nm1440927,Jose Daniel Bort,\N,\N,"producer,actor,miscellaneous","tt0391830,tt1640483,tt1615480,tt5301544"
nm1440954,Bruffie Brigham,\N,\N,composer,tt0245418
nm1441171,Jon Dalton,1974,\N,"actor,producer","tt2892898,tt1907677,tt3581618,tt4093966"
nm1441225,Sandra Diaz-Twine,1974,\N,,"tt0239195,tt0829292,tt4932500,tt6103712"
nm1441436,Palo Gejdos,1924,1998,"writer,script_department","tt0247677,tt0176347,tt0243966,tt0243170"
nm1441846,Keisuke Konishi,\N,\N,"producer,miscellaneous,production_manager","tt1519634,tt19719904,tt14625190,tt0370244"
nm1441888,Kazuo Kuroi,1938,\N,"producer,miscellaneous,writer","tt0453396,tt1253581,tt1253582,tt0236636"
nm14420271,Vishala Sri Pathma,\N,\N,,"tt0240256,tt2102246"
nm1442027,Joachim Lupa,\N,\N,actor,"tt0236355,tt0189731,tt6369534,tt0169889"
nm14420991,Brian Brenton,\N,\N,"writer,producer",tt0233827
nm14421159,Dinshaw Billimoria,\N,\N,"actor,director","tt0230330,tt0156309,tt0230658,tt0230021"
nm1442116,Ken McCulloch,\N,\N,"writer,visual_effects,art_director","tt0231278,tt0326862,tt1286176"
nm1442184,Lillian Morris,1952,\N,,"tt0106053,tt0239195,tt0220225"
nm1442235,Takashi Natori,\N,\N,writer,"tt0229860,tt0381587"
nm1442838,Tyler Sublette,\N,\N,actor,tt0245418
nm1442862,Asghar Nadeem Syed,\N,\N,writer,"tt2091617,tt3867586,tt14993460,tt0239525"
nm1442873,Mika Taanila,1965,\N,"director,editor,writer","tt0466261,tt1850409,tt0379795,tt1010248"
nm1443322,Greg Deltart,\N,\N,producer,tt0245418
nm1443349,Joel Feltman,\N,\N,"producer,director,actor","tt0871898,tt0245418,tt0879779"
nm1443725,Liza Hunter,\N,\N,actress,tt0245418
nm1443857,Shari Wilson,\N,\N,actress,tt0245418
nm1444296,Martin Keegan,\N,\N,"director,actor,writer","tt0245418,tt1213615,tt5680902,tt1266134"
nm1444603,George Scott,1929,2014,"writer,miscellaneous,producer","tt0261495,tt0283816,tt0362297,tt0192931"
nm1444674,Vanda,1976,\N,actress,"tt0470568,tt0470569,tt9646094,tt0467656"
nm1444898,James Adams,\N,\N,writer,"tt0240921,tt0412116,tt0308989"
nm1444981,Ragnheiður Arnardóttir,\N,\N,actress,"tt0241956,tt0129900,tt0177924"
nm1445081,Derrick Boelter,\N,\N,"actor,composer","tt0443438,tt0235280,tt0882995"
nm14452003,Chad Nigeringston,\N,\N,"animation_department,art_department,art_director","tt2387413,tt10691126,tt2205589,tt4839424"
nm1445428,Larry Galka,\N,\N,"writer,producer","tt0307465,tt0271084,tt0240921"
nm1445952,Scott Michael Morgan,\N,\N,actor,"tt1033575,tt1037705,tt0329774,tt4846340"
nm1446030,Bruce Onder,\N,\N,writer,"tt0240921,tt7441950,tt0101171"
nm1446254,Mathias Schramm,\N,\N,composer,tt0806901
nm1446935,Marie Cochrane,\N,\N,actress,"tt0384012,tt0242391,tt0379750"
nm1447574,Jessica Hughes,\N,\N,actress,tt0245348
nm1449040,Patrick Young,\N,\N,producer,"tt0380346,tt0419156,tt0250249,tt0424525"
nm1449868,Freedom Bridgewater,\N,\N,"actor,miscellaneous,writer","tt0790628,tt0453467,tt1231587,tt4106868"
nm1449975,Daisy Goodwin,1961,\N,"producer,writer,director","tt5476322,tt0338614,tt6657350,tt5137338"
nm1450126,Ludwig Hoffmann,\N,\N,director,"tt0230059,tt5319942"
nm1450434,Gabriella Lakatos,1927,1989,"actress,miscellaneous","tt0174368,tt0245619,tt0283127,tt0170220"
nm1450560,Marr Mackie,1891,1979,"composer,music_department,soundtrack","tt0236413,tt4433524,tt0031030"
nm1450852,Shin'ichirô Ogata,\N,\N,"composer,music_department","tt0386780,tt0296032,tt0235712,tt22086644"
nm14509149,Master Murali,\N,\N,actor,tt0245252
nm1451179,Katsushi Sakamoto,\N,\N,composer,tt0229358
nm1451483,Curt Thomalla,\N,\N,"writer,producer,production_manager","tt0380359,tt0457338,tt0130701,tt0245687"
nm1451766,Jaroslav Zilinec,\N,\N,actor,tt0236753
nm14524960,T.M. Soundararajan,\N,\N,actor,"tt0317103,tt0245349"
nm14524972,R. Chitti Babu,\N,\N,cinematographer,tt0245349
nm14524973,E. Dharmalingam,\N,\N,editor,tt0245349
nm1452969,Ki-Ichi Iguchi,\N,\N,producer,"tt1158278,tt0871969,tt0872027,tt0906661"
nm1452999,Yasuhiko Wada,\N,\N,producer,tt0229358
nm14532577,Brian T. Brown,\N,\N,"writer,producer,director","tt2084611,tt0283207,tt2222382,tt1198889"
nm1453279,John Anderson,1882,1958,,"tt0389604,tt0250910"
nm1453555,Scott Gray,\N,\N,"editor,editorial_department,writer","tt1327194,tt0293429,tt0381429,tt2103085"
nm14538134,Jorge Pérez,\N,\N,composer,tt0237830
nm14543394,María Alejandra Valdebenito,\N,\N,actress,tt0242198
nm1454675,Mairy Hinari,\N,\N,actress,"tt21857420,tt1296525,tt5869348,tt1000779"
nm1454998,Richard Lannoy,\N,\N,composer,"tt1220873,tt0404133,tt0479133,tt0245153"
nm14553144,Marisa,\N,\N,actress,tt0238469
nm1455467,R. Pandiaraajan,\N,\N,"actor,director","tt0467884,tt0811007,tt0319805,tt6712026"
nm1456104,Toxic Twins,\N,\N,composer,"tt0290198,tt0275317,tt7946564,tt6342380"
nm1456112,Yasutada Uemura,\N,\N,"producer,assistant_director,production_manager","tt0099753,tt0223154,tt0122631,tt0099925"
nm14563365,Manoj Sharma,\N,\N,"producer,director,miscellaneous","tt0232639,tt5956214,tt7112704,tt7387596"
nm1456834,Akane Aizawa,\N,\N,actress,"tt0230306,tt1734474,tt0230772"
nm1456945,Hiroko Kano,\N,\N,actress,"tt11272046,tt0229267"
nm1457119,Christophe Bonneau,\N,\N,"assistant_director,composer","tt0239270,tt0380959"
nm1457644,Richard L. Evans,1906,1971,"writer,actor","tt0378319,tt9851216,tt0240418"
nm1458379,Kiki Diogou,\N,\N,actress,"tt0232707,tt0201719,tt0263541,tt0136577"
nm1458984,Donald Jenichen,\N,\N,"production_manager,producer","tt0233008,tt1741640,tt1783393,tt0464631"
nm1459145,Bobby Kottarakkara,\N,2000,actor,"tt0271479,tt0282843,tt0353960,tt0291700"
nm1459608,Kothuku Nanappan,\N,\N,actor,"tt0230732,tt0332565,tt0247916,tt0235158"
nm1459743,K.T.S. Padannayil,\N,2021,actor,"tt0355823,tt0414658,tt0255253,tt0393926"
nm1460296,K.P.A.C. Sunny,\N,2006,actor,"tt0353796,tt0292142,tt0235158,tt0271619"
nm1460300,Susan,\N,\N,actress,"tt0382244,tt0416153,tt12176444,tt0238069"
nm1461232,Melitta,1976,\N,actress,"tt0362406,tt0457893,tt0475693,tt0266899"
nm14613346,Doug Cole,\N,\N,"composer,music_department",tt0228220
nm14613347,Mario Grave,\N,\N,editor,tt0228220
nm1461501,Jan Gustavsson,\N,\N,"animation_department,director,writer","tt7274518,tt7084982,tt0233313,tt0234113"
nm1461664,Rick Clifford,\N,\N,"producer,director,assistant_director","tt0898244,tt13021896,tt0863919,tt0901025"
nm1462214,Mihalis Alikakos,\N,\N,actor,"tt0383072,tt7436498,tt6843060,tt15162022"
nm1462299,Molefi Kete Asante,1942,\N,,"tt0123338,tt1220221,tt0444593,tt1204882"
nm14626213,Bill Sivad,\N,\N,director,tt0243372
nm1462985,Paulini Curuenavuli,1982,\N,"soundtrack,actress","tt0094481,tt0382400,tt0816226,tt1633245"
nm1464256,Tatyana Kiselyova,\N,\N,actress,"tt0383008,tt0228204"
nm1464609,José María Listorti,\N,\N,"actor,producer","tt4832378,tt0397189,tt3741824,tt7066244"
nm1465186,Ian Noe,\N,\N,"visual_effects,editor","tt0346156,tt0378109,tt0402901,tt0472043"
nm1465557,Giorgos Psichogios,\N,\N,actor,"tt0383072,tt0104641,tt0291141,tt2400283"
nm1465570,Alec Puro,1975,\N,"composer,music_department,soundtrack","tt11714946,tt8923854,tt1645080,tt2262532"
nm1465671,Wim Rhemrev,\N,\N,actor,tt0238347
nm1465833,Kozue Saito,\N,\N,"soundtrack,actress","tt1781229,tt0496467,tt13616990,tt0229005"
nm1465836,Nao Sakai,\N,\N,writer,tt0243920
nm1465954,Georg Schramm,1949,\N,"actor,writer","tt0956324,tt0488450,tt0229927,tt1294263"
nm1466426,Makoto Tomozawa,\N,\N,"composer,music_department,sound_department","tt0228217,tt0302327,tt0190703,tt0458087"
nm1466432,Jaime Torelló,\N,\N,"visual_effects,editor,editorial_department","tt0475937,tt0371920,tt1629705,tt0361862"
nm1466700,Rena Voutsina,\N,\N,actress,"tt0202216,tt0197447,tt0151843,tt0236851"
nm1466902,Zeenath,\N,\N,actress,"tt0355648,tt0356134,tt0448408,tt0355788"
nm1466943,Lex de Koning,\N,\N,actor,tt0238347
nm1466958,Inge van Eyck,\N,\N,writer,tt0238347
nm1466962,Aleid van Rhein,\N,\N,actor,tt0238347
nm1467191,Frank Neuhaus,\N,\N,"actor,camera_department,costume_department","tt7194480,tt5877822,tt0087402,tt8852538"
nm1468227,Paul Kallenborn,\N,\N,actor,tt0238347
nm14683812,Bernardo Carrasco,\N,\N,producer,tt0230276
nm14683815,Carlos Iturra,\N,\N,writer,tt0230276
nm1469076,Yûko Watanabe,\N,\N,"actress,manager","tt0317846,tt6527798,tt0229005,tt7684548"
