nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1301327,K.G. Nanda,\N,\N,"miscellaneous,producer,production_manager","tt0238240,tt0158356,tt0259083,tt0432215"
nm1302015,Luitpold Roever,\N,\N,actor,tt0257843
nm1302026,Louis Z. Rollini,\N,\N,writer,"tt0482318,tt0430554,tt0346556,tt0245769"
nm13021881,Ram-Laxman,\N,\N,"stunts,composer","tt1509735,tt6250240,tt0246728,tt9021092"
nm1302296,Ondrej Sekora,1899,1967,writer,"tt0978921,tt0261925,tt0346978,tt1468316"
nm13023085,Dmitry Konovalov,\N,\N,"actor,writer","tt21439920,tt21435094,tt0254501"
nm13023491,Yves Lespert,\N,\N,actor,"tt0247312,tt0281861"
nm1302406,Drazen Siricevic,\N,\N,"director,writer","tt11497256,tt0347265"
nm1302452,Kelly Smith,1979,\N,actress,"tt7235466,tt2295809,tt0402711"
nm1302575,Sheldon Strickland,\N,\N,"actor,director,writer","tt0247865,tt0438114,tt0331675,tt0375771"
nm1302982,Cláudio Vinícius,\N,\N,"composer,music_department","tt2498048,tt0348039,tt6775872,tt0261026"
nm1303367,Mohsin al-Azzawi,1939,2023,"actor,producer","tt12724864,tt12418408,tt12392220,tt0346549"
nm1303370,Josef d'Bache-Kane,\N,\N,"editor,editorial_department,art_department","tt0119800,tt0115177,tt8054256,tt0140761"
nm1303470,Terry Fitzgerald,\N,\N,miscellaneous,"tt0089088,tt0248194,tt10427970,tt1894572"
nm1303492,Jesse James,1969,\N,"producer,actor","tt0346343,tt0454854,tt25879272,tt3090880"
nm1303501,K.K.,\N,\N,"miscellaneous,actor","tt0122113,tt0248776"
nm1303534,Michael Peterson,1952,2012,actor,"tt0083467,tt0381670,tt0248194,tt1793226"
nm1303678,Claude Vernon,\N,\N,composer,tt0260593
nm1303694,Brian Williams,\N,\N,"editor,producer","tt0247275,tt3823268,tt3386566,tt5910344"
nm1303798,Michael Peters,\N,\N,"producer,production_manager,writer","tt0352720,tt0466095,tt0271412,tt0368928"
nm1303998,Franz F. Altmann,\N,\N,writer,tt0261706
nm1304088,Ana Maria Bahiana,\N,\N,"writer,producer,miscellaneous","tt2093606,tt5230380,tt0260430,tt0337564"
nm1304263,Pál Bokor,1942,\N,"producer,director,writer","tt0431920,tt0261379,tt0367910,tt0383422"
nm1304280,Hartmut Bordel,\N,\N,actor,"tt0254029,tt0267198"
nm1304328,Yvette Nicole Brown,\N,\N,"actress,soundtrack,producer","tt1439629,tt1761811,tt4154796,tt1053424"
nm1304524,Stephen Cooney,\N,\N,actor,"tt1164579,tt0248194,tt0093020,tt28364193"
nm1304661,Jean-Maurice Di Battista,\N,\N,"visual_effects,editor,special_effects","tt0172014,tt0260103,tt0259717,tt15400586"
nm1304876,Natasa Fovaki,\N,\N,"actress,assistant_director","tt0291963,tt0257634,tt0288714,tt0265326"
nm1305315,Anthony Ruttgaizer,1971,\N,actor,"tt0827690,tt0786909,tt0961197,tt9159144"
nm1305461,Eva Koehler,\N,\N,producer,"tt0253025,tt0405353,tt1734581"
nm1305657,Claude Lip,\N,\N,"producer,production_manager","tt0197638,tt0260593"
nm1305751,Giorgos Maramenos,\N,\N,"actor,make_up_department","tt0255932,tt0255119,tt0252847,tt0235957"
nm1306030,Ogie Alcasid,1967,\N,"composer,music_department,soundtrack","tt0453040,tt1366419,tt1168764,tt0372051"
nm1306088,Ginny Pamboukian,\N,\N,writer,"tt0247133,tt0348509"
nm1306583,László Sirkó,1950,\N,actor,"tt0093577,tt1139492,tt0446224,tt0089074"
nm1306697,Ursula Strauss,1974,\N,"actress,soundtrack","tt1173745,tt10603372,tt1456110,tt1153095"
nm1307003,Paul Wallfisch,1964,\N,"composer,soundtrack,actor","tt0246592,tt0445922,tt2723176,tt0159784"
nm1307741,David Treloar,\N,\N,,"tt28371908,tt0248194,tt28364193,tt14995948"
nm1308054,Odette Robert,\N,\N,,tt0261118
nm1308065,June Sampson,\N,\N,"actress,script_department","tt10142310,tt0341798,tt0341777,tt0066592"
nm1308176,Pascal Bantz,\N,\N,composer,"tt6793380,tt14049458,tt13973498,tt13973354"
nm1308628,Herbert Gehr,\N,\N,producer,"tt15441534,tt0258562"
nm1309394,Nilgün Belgün,1953,\N,actress,"tt5852602,tt0252281,tt0449832,tt0845088"
nm1309867,Vincent Epplay,\N,\N,composer,"tt0820980,tt2018043,tt0258143,tt0350379"
nm1310046,Antonio A. Goncalves,\N,\N,writer,tt0255537
nm1310401,Kyle Kleefield,\N,\N,"actor,camera_department","tt0250915,tt0350098,tt0414657,tt13019570"
nm1310543,Pin Li,\N,\N,actress,"tt0262470,tt0349743,tt2154334,tt7392160"
nm1311111,George Atterbury,1912,2007,actor,"tt0349755,tt0349566"
nm1311380,Sammy Slater,\N,\N,"editor,camera_department,director","tt0246783,tt0261404,tt0847136,tt0411326"
nm1311463,Jim Suss,1959,\N,"actor,editor","tt0105945,tt0146353,tt0463842,tt0478082"
nm13115933,Ed Roa,\N,\N,actor,"tt2707408,tt0791150,tt0252158,tt16210202"
nm13123083,Alfredo Lamarquez,\N,\N,writer,tt0258055
nm13125902,N.R. Vaidyanadhan,\N,\N,producer,tt0254650
nm1312617,Elcio Alvarez,\N,\N,"composer,music_department","tt0209799,tt0260213,tt0291641,tt0459019"
nm1312646,Philippe Coulloud,\N,\N,editor,tt0256599
nm1312983,Graig Robertson,\N,\N,"actor,sound_department,composer","tt0352416,tt0361424,tt0248919,tt0349330"
nm1313073,Alain Bellaïche,\N,\N,actor,tt0260556
nm1313319,Jeff Jones,\N,\N,composer,"tt0259538,tt0389046"
nm1313462,Roger Blanc,\N,\N,production_designer,tt0260556
nm1313497,Eugene Jordan III,\N,\N,writer,tt0248961
nm1313638,Wilson Ferreira Barcelos Filho,\N,\N,actor,tt0256701
nm1313663,Jérôme Baboulène,\N,\N,actor,tt0260556
nm1313694,Freha Benzaken,\N,\N,writer,tt0257730
nm1313769,Maria de Lourdes Borges,\N,\N,actress,tt0256701
nm1313899,Christian Chabert,\N,\N,"production_designer,set_decorator","tt0260556,tt7000188"
nm13139034,Pramila Salvi,\N,\N,actress,tt0247973
nm1314009,Antônio Ribeiro Cunha,\N,\N,actor,tt0256701
nm1314183,Mignon Dunn,1931,\N,actress,"tt0335704,tt0833550,tt1987016,tt0490584"
nm1314435,Nesy Gonzaga,\N,\N,producer,tt0256701
nm1314580,Vincent Heimann,\N,\N,"cinematographer,director,producer","tt3894920,tt0260796,tt0350436,tt0765851"
nm1314583,Rudolf Heinrich,1926,1975,"production_designer,costume_designer,director","tt13725506,tt0345642,tt1763252,tt0335704"
nm1315264,Popi Montanari,\N,\N,actress,"tt0201591,tt0181088,tt0484380,tt0289631"
nm1315333,Arlene Nelson,\N,\N,"cinematographer,camera_department,director","tt0310281,tt10306228,tt15250706,tt27229094"
nm1315377,Ettore Nova,\N,\N,actor,tt0259919
nm1315417,Vincent Lopez Orchestra,\N,\N,"actor,soundtrack","tt0022675,tt1171649,tt0208261,tt0016061"
nm1316013,Thilo Theilen,\N,\N,"production_manager,producer","tt0062033,tt0211971,tt0072206,tt0260914"
nm1316092,Patrick Van Antwerpen,1944,1990,"director,writer,assistant_director","tt0259095,tt0498514,tt0351913,tt13672804"
nm1316133,Ambra Vespasiani,\N,\N,actress,"tt5654130,tt2210605,tt0259919"
nm1316259,Michaël Wysmans,\N,\N,"cinematographer,camera_department,editor","tt0436103,tt0467752,tt0261868,tt0139606"
nm1316350,Pedro Paulo Mibelli de Carvalho,\N,\N,producer,tt0256701
nm1317501,John Anthony West,1932,2018,"writer,producer,director","tt0368959,tt1787082,tt12021514,tt0362683"
nm1317593,Sunny Ilacad,\N,\N,"soundtrack,composer,music_department","tt0407934,tt1508291,tt0483051,tt0456591"
nm13180063,U.K.B. Mani,\N,\N,cinematographer,tt0253270
nm1318227,Teta Aeraki,\N,\N,actress,"tt0255929,tt0252860"
nm1318287,Christina Armora,\N,\N,actress,"tt0288788,tt0252847,tt0289511,tt0257596"
nm1318313,Richard Aufmuth,\N,\N,actor,tt0249050
nm1318567,R. Chandru,1980,\N,"writer,director,producer","tt11364772,tt27525486,tt3129364,tt0258758"
nm13186015,Raja Dennis,\N,\N,producer,\N
nm13186016,Ravi Dennis,\N,\N,producer,\N
nm1318791,Mevlüt Ekinci,1947,2018,"art_department,editor,production_manager","tt0181966,tt3162686,tt0263102,tt0253991"
nm1319200,Rasheed Karapuzha,\N,\N,director,"tt0248599,tt0352647"
nm1319444,Sylvaine Maias,\N,\N,actress,"tt0253472,tt0383727"
nm1320593,Jirí Blahník,1936,1995,actor,"tt0152082,tt0248226"
nm1321117,Christine Skaza,\N,\N,actress,"tt0257625,tt3227216"
nm1321169,Jon Ericson,\N,\N,cinematographer,tt0257180
nm1321524,Elizabeth Browde,\N,\N,"producer,writer,executive","tt0393009,tt2738058,tt1676732,tt0092322"
nm1321563,Martin Birch,1948,2020,"music_department,producer,sound_department","tt0352443,tt0426499,tt7156402"
nm1321883,John Rea,\N,\N,"music_department,composer,soundtrack","tt0428541,tt5040268,tt0888497,tt12976410"
nm13219589,Vitthal Wagh,\N,\N,"writer,assistant_director,music_department",tt0258520
nm13219591,Gajanan Digambar Madgulkar,\N,\N,"writer,music_department",tt0258520
nm13219592,Daddy Deshmukh,\N,\N,"producer,music_department","tt0258908,tt0258520"
nm13219595,Gopal Nilkanth Dandekar,\N,\N,writer,tt0258520
nm1322070,Simon Wolf,\N,\N,"writer,producer,director","tt0355721,tt1345515,tt1198097,tt0413033"
nm1322154,Planet Asia,1976,\N,"soundtrack,actor","tt0253798,tt0377471,tt0437800,tt0451192"
nm1322249,Erick Benzi,\N,\N,"composer,soundtrack,writer","tt0118764,tt24873134"
nm1322581,Darkleaf,\N,\N,composer,tt0262424
nm1322655,Paul Dinletir,\N,\N,"music_department,composer,soundtrack","tt0278238,tt0417791,tt0426592,tt1524930"
nm1322781,Bob February,\N,\N,actor,"tt0257169,tt0259043"
nm1322790,Freestyle Fellowship,\N,\N,"soundtrack,composer","tt1620680,tt10513930,tt0107079,tt0108230"
nm1322833,Jöran Fransson,\N,\N,actor,tt0252896
nm1322905,Sona Ghazarian,1945,\N,"actress,soundtrack","tt0094497,tt14333128,tt0252896,tt0098902"
nm1323125,Robert Maynard Hutchins,1899,1977,writer,tt0253986
nm1323654,Sjoerd Metz,\N,\N,actor,tt0261175
nm1323730,Jordy Mul,\N,\N,actor,"tt0261175,tt0357959"
nm1323747,Richard Ken Mustered,\N,\N,actor,tt0247713
nm1323844,DJ Organic,\N,\N,composer,tt0262424
nm1324952,Mario Kempes,1954,\N,actor,"tt0260826,tt12504026,tt0397220,tt0397219"
nm1324973,Phil Leida,\N,\N,actor,tt0253986
nm1325306,Jana Kramer,1983,\N,"actress,soundtrack,producer","tt0387199,tt0368530,tt0758745,tt0814331"
nm1325405,Sonia Valentín,\N,\N,"director,actress,producer","tt0450380,tt0430471,tt0451020,tt0353245"
nm1325482,Hisako Matsui,1946,\N,"producer,director,writer","tt0247713,tt0368112,tt5219616,tt1426328"
nm1325870,Hans Maeter,1923,2012,writer,"tt0168303,tt0242203,tt0242211,tt0068113"
nm1325892,Jeffrey Frey,1970,\N,"editor,editorial_department,producer","tt0429373,tt0884294,tt1711419,tt0320869"
nm1325901,Kristen Davis,\N,\N,,tt0249054
nm1326028,Susan Roberts,\N,\N,actress,"tt0260587,tt0296464"
nm1326212,Friend Michael Wells,\N,\N,"producer,visual_effects,miscellaneous","tt0816462,tt1549920,tt0445922,tt1325004"
nm1326253,Samir Abdallah Lama,\N,\N,actor,"tt0271047,tt0292958,tt0276183,tt0253922"
nm1326332,Victor Axelrod,\N,\N,"soundtrack,music_department,composer","tt9000224,tt1340777,tt3689590,tt0884732"
nm1326366,Thangar Bachan,1962,\N,"director,cinematographer,actor","tt2325604,tt0459186,tt11733704,tt7254046"
nm13265143,Chinna Annamalai,\N,\N,writer,tt0250688
nm13265144,Chithra Krishnaswamy,\N,\N,"writer,producer","tt0250460,tt0250688,tt5121902"
nm1327250,Vasilis Kamitsis,\N,\N,actor,"tt3737988,tt7538944,tt6614986,tt6599974"
nm1327266,Vangelis Katritzidakis,\N,\N,"cinematographer,camera_department","tt3864096,tt0454370,tt1000779,tt11042448"
nm1327443,Chengsheng Li,\N,\N,"cinematographer,director,writer","tt10833088,tt0261797,tt0334195,tt11496638"
nm1327847,Uwe Peper,\N,\N,actor,"tt0260587,tt0364348,tt2148500"
nm1327900,Thomas Ponniah,\N,\N,,tt0259566
nm1328118,Shivani Selvaraj,\N,\N,,tt0259566
nm1328119,Alvin Seme,\N,\N,actor,"tt0303367,tt0249846"
nm13281795,S.P. Varadaraj,\N,\N,"producer,actor","tt1389491,tt1389442,tt1389533,tt1727486"
nm13283102,Eera Shanmugham,\N,\N,writer,tt0250710
nm13283103,Chithra Krishnasamy,\N,\N,writer,tt0250710
nm1328353,Giorgos Tziotzios,\N,\N,"executive,writer",tt0258638
nm1328543,Luca de Benedittis,\N,\N,writer,"tt0256627,tt1069235,tt6532192,tt5256098"
nm1328813,Detlef Roth,\N,\N,actor,"tt1842506,tt0407267,tt0260587,tt0364348"
nm1328879,Ken Wyatt,\N,\N,"producer,director,cinematographer","tt2158423,tt3717550,tt0963810,tt1584723"
nm1328894,Kara Barnes,\N,\N,,tt0259566
nm1328954,Carola Guber,\N,\N,actress,"tt2256626,tt0260587"
nm1328978,Maria Jonas,\N,\N,actress,tt0260587
nm1329158,Alonso Toro,\N,\N,composer,"tt7111626,tt3899872,tt0247796,tt2137199"
nm1329179,Arnaud Petitet,\N,\N,"editor,editorial_department","tt1505110,tt5247502,tt0354819,tt1318066"
nm13294005,S. Hanumantha Rao,\N,\N,"composer,music_department","tt0369788,tt0261997,tt0261036,tt0260793"
nm1329757,Aja,1983,\N,actress,"tt5678870,tt0409634,tt0338763,tt0255233"
nm1329873,Andrew Pierce,\N,\N,"editor,editorial_department","tt1569972,tt0103520,tt7577814,tt3648438"
nm1329882,Peter Brown,\N,\N,"cinematographer,camera_department,producer","tt0247620,tt0363933,tt0251374,tt0326465"
nm13299164,Sahithya Vibhaga,\N,\N,writer,"tt0250359,tt0250251"
nm13300228,M. Sriramachandra,\N,\N,writer,"tt1364290,tt0250395,tt1369528"
nm1330193,Roy Campanella III,\N,\N,"music_department,composer,soundtrack","tt0208405,tt1724786,tt0265537,tt0958837"
nm1330813,Patricia Lockhart,\N,\N,actress,tt0257213
nm1330854,Juan Francisco Manrique,\N,\N,production_designer,tt0247796
nm1330889,Lucia Mazzaria,\N,\N,actress,"tt2662446,tt0159876"
nm1330937,Vasile Mihai,\N,\N,writer,tt0261832
nm1330984,Romeo Museteanu,\N,\N,actor,tt0261832
nm13310280,Sharon Whitefawn,\N,\N,,tt0256552
nm13310992,A. Shanmugam,\N,\N,cinematographer,"tt0250206,tt0250745,tt0250296,tt0250395"
nm1331551,Ai Lan Zhu,\N,\N,actress,tt0253051
nm1331622,Roberto De Candia,\N,\N,actor,"tt7613944,tt0256915,tt0495970,tt19366992"
nm1331701,Bobby Mason,\N,\N,actor,"tt0847057,tt0249729"
nm1331769,Chris Sery,\N,\N,actor,tt0251896
nm1331942,Éric Altan,\N,\N,cinematographer,tt0253453
nm1331945,George Larsen,\N,\N,"cinematographer,camera_department","tt0008080,tt0248081,tt0012627"
nm13319645,Arunodai Sharma,\N,\N,,tt0250875
nm1332372,Lionel Bailly,\N,\N,actor,"tt0259335,tt0238330"
nm1332381,Robert Bowman,\N,\N,"actor,soundtrack","tt0344727,tt3216908,tt0261048,tt4822998"
nm1332449,John Kovacs,\N,\N,actor,"tt0294780,tt0082082,tt0254691,tt3544166"
nm1332457,Keith Lewis,\N,\N,actor,"tt0259858,tt0464123"
nm13331724,Danny,\N,\N,,tt0896232
nm13331729,Emma,\N,\N,,tt0896232
nm13331991,Bobcat,\N,\N,,\N
nm1333572,Lester Crystal,1934,2020,"writer,producer","tt2279932,tt0247880,tt28037352"
nm1333780,Mátyás Dósa,1987,\N,actor,"tt2073261,tt0261379,tt6247662,tt5503394"
nm1333781,Klara Døving,\N,\N,actress,"tt2188723,tt0245873,tt0415023,tt0354577"
nm1334330,Kunimitsu Ikeda,\N,\N,"director,art_department",tt0249779
nm1334885,Graciela Matta,\N,\N,actress,tt0247535
nm1335038,Jim Morton,\N,\N,"producer,director","tt1832727,tt3007640,tt4791250"
nm1335073,Alina Nedelea,\N,\N,actress,"tt0863131,tt0772105,tt1866379,tt0325011"
nm1335082,Wataru Nanami,\N,\N,writer,"tt4140948,tt0249779"
nm1335086,Shaya Nash,\N,\N,actress,tt0252238
nm1335242,Adrián Cayetano Paoletti,\N,\N,composer,tt0247535
nm13353940,Narendra Sharma,\N,\N,writer,tt0259534
nm13353941,Rani Burra,\N,\N,writer,tt0259534
nm13354280,Dharap,\N,\N,actor,"tt0392283,tt0251361"
nm1335440,Hiryu Ran,\N,\N,"writer,animation_department",tt0249779
nm1335449,B. Bhaskara Rao,\N,\N,"director,writer","tt7642842,tt1499222,tt0246183,tt1244553"
nm1335496,Tanner Scott Richards,1992,\N,actor,"tt0108757,tt0112084,tt0312172,tt0247102"
nm1335497,Stuart Richardson,\N,\N,"producer,director,production_manager","tt0945548,tt1438453,tt0996463,tt0810457"
nm1335722,Shinobi,\N,\N,composer,"tt3780494,tt0249779"
nm1335929,Hisaki Terasawa,\N,\N,producer,"tt0363153,tt0249779,tt2261399,tt0309467"
nm13360478,Nikhil Kapoor,\N,\N,actor,tt0259534
nm1336141,Daryl Warner,\N,\N,writer,"tt0147772,tt0202179,tt1015563,tt1043199"
nm13361666,Gajanan V. Sane,\N,\N,"director,actor","tt22694308,tt22398326,tt22643652,tt0393696"
nm1336328,José Luis Almeida,\N,\N,"composer,actor,music_department","tt0353920,tt0258336,tt0142261,tt0249872"
nm1336358,Fernando Belton,\N,\N,actor,tt0247535
nm1336413,Renato Cioni,1929,2014,"actor,soundtrack","tt0261048,tt0871005"
nm1336425,Alessandro Croseri,\N,\N,"producer,director,actor","tt1351215,tt1419389,tt0247294,tt0356749"
nm1336645,Mikhail Paleki,\N,\N,actor,"tt0356091,tt1111934,tt0407475,tt0249173"
nm1336894,Jimena González,\N,\N,actress,tt0247535
nm1336932,Lauren Klein,\N,\N,"actress,miscellaneous","tt0098844,tt1185431,tt0455805,tt1479962"
nm1337123,Li Yuan,1972,\N,actress,"tt6861954,tt9501738,tt10409010,tt0260898"
nm1337304,Michael Buday,\N,\N,"editorial_department,editor,production_manager","tt2231080,tt6714954,tt0108724,tt0214605"
nm1337487,Sébastien Moret,\N,\N,"cinematographer,camera_department","tt0287981,tt0350574,tt1385956,tt0253704"
nm1337818,François Lamoureux,\N,\N,"sound_department,director,producer","tt10949608,tt0159876,tt10949766,tt7586752"
nm13387941,Heera Limaye,\N,\N,actor,"tt0393917,tt0392283,tt0251288,tt0251404"
nm1338908,Wataru Fujii,\N,\N,director,tt0205886
nm1338918,Bal Gajbar,\N,\N,"director,actor,art_director","tt2153494,tt4815764,tt0358099,tt0374040"
nm13390191,Abbas Nausha,\N,\N,actor,"tt0247151,tt2083140"
nm1339101,Akira Hokuto,1967,\N,actress,"tt1694115,tt11354164,tt15152244,tt1618491"
nm1339229,Nicholas D. Kent,\N,\N,"composer,actor,special_effects","tt0360976,tt2304795,tt0249224,tt5159142"
nm13395318,Anonymous,\N,\N,director,tt0261601
nm13396456,Carl Pröcheler,\N,\N,actor,tt0254050
nm13399815,Sutria,\N,\N,actress,tt0251393
nm13400258,LeVar Rockwood,\N,\N,actor,"tt0379589,tt0260172,tt18250756"
nm1340372,Jacqui Casto,\N,\N,,tt0258457
nm13407049,Kent Aland,\N,\N,actor,tt0260172
nm13407050,Judy Porter,\N,\N,actress,tt0260172
nm13410006,Johannah Stolworthy,\N,\N,actress,tt0260577
nm13410007,Jane Urry,\N,\N,actor,tt0260577
nm13410008,Lynne B. Clark,\N,\N,actor,tt0260577
nm1341526,Ken Chan,\N,\N,"composer,music_department,soundtrack","tt0324518,tt0341495,tt2238032,tt0478024"
nm1341554,Jeremy Gray,1971,\N,"editorial_department,writer,producer","tt0358693,tt0390807,tt0096563,tt0250023"
nm1341631,Sara Martin,\N,\N,producer,"tt4440368,tt4033834,tt4440518,tt0902306"
nm1341846,Vahagn Bagratuni,1938,1991,actor,"tt0026862,tt0254165,tt0359595,tt0360366"
nm1342057,Laetitia Chardonnet,\N,\N,actress,"tt1055436,tt4231590,tt0261759"
nm1342287,Perry Eriksen,\N,\N,"editor,editorial_department,actor","tt1613750,tt0416496,tt1740707,tt3102440"
nm1342380,Shin Fujisaki,\N,\N,"director,writer","tt0362779,tt0250691"
nm13423862,Gajan Joshi,\N,\N,actor,tt0250183
nm1342638,Hilde Jary,1899,1989,actress,"tt0459484,tt0258806"
nm1342919,Ivan Manolov,\N,\N,"miscellaneous,producer,production_manager","tt0376699,tt0246718,tt0381085,tt0283524"
nm13442905,Christine Barras,\N,\N,writer,tt0250647
nm1344493,Henri Roanne,\N,\N,"director,writer,producer","tt0257927,tt0257481"
nm13447159,Chris Jackson,\N,\N,,"tt0254907,tt9071818"
nm1344847,Kahl Henderson,\N,\N,"sound_department,composer,music_department","tt1684233,tt0862467,tt1439572,tt11846996"
nm1344921,Artur Bernstein,\N,\N,writer,tt0260954
nm1345087,David Liu,\N,\N,actor,"tt0251145,tt2950146"
nm13451981,Anne Landa,\N,\N,producer,tt0248839
nm1345608,Joël Beaufils,\N,\N,"composer,sound_department",tt0259357
nm13457661,Giuseppe Marfella,\N,\N,actor,"tt0251082,tt2011492"
nm1346656,P. Lakshman,\N,\N,"cinematographer,director","tt8737024,tt13629866,tt0359540,tt0248051"
nm1346706,Jean-Pascal Leriche,\N,\N,composer,tt0259357
nm1347318,Xavier Rosso,\N,\N,composer,tt0259357
nm1347413,Jean-Pierre Sebourat,\N,\N,cinematographer,tt0259357
nm1347926,David Bonney,\N,\N,actor,"tt0284631,tt0359353,tt0096710,tt0259466"
nm1347930,Gabriele Borillo,\N,\N,actor,tt0251145
nm1348012,Jean-Claude Fenet,\N,\N,actor,tt0259357
nm1348548,François Meric,\N,\N,composer,tt0259357
nm1349226,Eric Simon,\N,\N,actor,"tt0078685,tt0078644,tt0252763,tt0360817"
nm1349841,Boyz II Men,\N,\N,"music_artist,soundtrack,actor","tt2139881,tt0104714,tt4218696,tt2854926"
nm1349945,Catatonia,\N,\N,"soundtrack,actor,composer","tt9883996,tt0120394,tt0119565,tt0217629"
nm1350049,Guillermo Contreras,\N,\N,writer,tt0258058
nm1350752,Jean-Luc Julien,\N,\N,"actor,director,sound_department","tt5885280,tt5859612,tt5333312,tt9244678"
nm1350911,Saburo Kuroki,\N,\N,writer,tt0251200
nm1351257,Frances Milstead,1920,2009,,"tt1078890,tt0150338,tt1356790,tt0463399"
nm1351280,Chavdar Monov,\N,\N,actor,"tt1909015,tt0171711,tt0116185,tt0361136"
nm1351530,Efi Ploubi,\N,\N,actress,"tt0263587,tt0263628,tt0263588,tt0254984"
nm1351697,Hal Roth,\N,\N,"director,cinematographer,actor","tt0432750,tt0133472,tt0360351,tt13143776"
nm13521428,Millard Mercury,\N,\N,"director,writer",tt0246507
nm1352478,Diego Contreras,\N,\N,actor,tt0250967
nm13526315,Ewing Tordella,\N,\N,actor,tt0246507
nm13528346,Edith Trublanchet,\N,\N,actress,tt0246507
nm13533101,Toriqul Islam,1995,\N,writer,tt0249082
nm1353945,Nicolas Brown,\N,\N,"producer,miscellaneous,production_manager","tt0377084,tt8579674,tt2829006,tt1379163"
nm1353960,George Eastman,1854,1932,cinematographer,tt0252506
nm1353965,John Payne,\N,\N,cinematographer,tt0252506
nm1353974,Scott Humphrey,\N,\N,"soundtrack,music_department,composer","tt0133093,tt0246894,tt0234215,tt0146675"
nm1354954,Chuck Escasa,\N,\N,"director,writer,producer","tt23769350,tt2953892,tt0261077,tt1493005"
nm1354993,Olivier Ferrari,\N,\N,"editor,sound_department,editorial_department","tt0783767,tt1266115,tt0487503,tt0792947"
nm1355291,Lee Holen,\N,\N,cinematographer,tt0252506
nm1355299,Allen Hong,\N,\N,"art_director,producer,miscellaneous","tt0361639,tt0247620"
nm1355862,Glen McLean,\N,\N,cinematographer,tt0252506
nm13563037,Sangeeta,\N,\N,actress,\N
nm1356448,Katerina Sarri,\N,\N,actress,"tt0254117,tt0216589"
nm1356578,J.B. Smoove,1965,\N,"actor,writer,producer","tt0280590,tt6320628,tt0480687,tt1279935"
nm1356708,Shahen Tatikyan,\N,\N,"writer,script_department","tt0298452,tt0259750"
nm1356733,Joe Tiffenbach,1923,1992,"director,writer,cinematographer","tt3544440,tt7093938,tt9581126,tt9642158"
nm13567858,Olga Toropova,\N,\N,actress,tt0250788
nm1357219,Luke Gell,1987,\N,actor,"tt0278251,tt0184122,tt0381111,tt0096555"
nm1357470,Bernard Vitet,1934,2013,"composer,actor","tt0256974,tt0354764,tt1642622,tt0424498"
nm1357582,Ann Farrar,\N,\N,actress,"tt0808392,tt0245764"
nm1357738,Valentina Valli,1983,\N,actress,"tt0366802,tt6660204,tt0468051,tt6982446"
nm13578783,B.R. Ramkumar,\N,\N,cinematographer,tt0260737
nm1358560,Barbara O'Kelly,\N,\N,actress,tt0246383
nm1358626,Roy Firestone,\N,\N,"composer,music_department,soundtrack","tt0234215,tt17275932,tt0424287,tt0242653"
nm13586906,A.S. Niranjan,\N,\N,producer,tt0246163
nm1359021,Bernard Beecham,\N,\N,cinematographer,tt0255264
nm1359022,Pierre Begon-Lours,\N,\N,"cinematographer,sound_department,soundtrack","tt0454551,tt13022952,tt0234354,tt0254199"
nm1359033,Charly Bender,\N,\N,"editor,editorial_department,sound_department","tt0818226,tt0362421,tt0362538,tt0372967"
nm1359083,Angelica Blandon,1980,\N,"actress,writer,director","tt3701862,tt0475860,tt0371467,tt3539830"
nm1359120,Leigh Bowery,1961,1994,actor,"tt0101948,tt0246557"
nm13592632,A. Ramesh Rao,\N,\N,producer,tt0260945
nm13592633,B.R. Vasanth,\N,\N,producer,tt0260945
nm1359360,Dharani,\N,\N,"writer,director","tt0422320,tt0469027,tt1228931,tt0362548"
nm1359634,Didier Gold,1874,1931,"writer,music_department","tt0335704,tt2255284,tt1932758,tt0256457"
nm1360041,Tamae Kuwae,\N,\N,director,"tt2235647,tt0363153,tt0249485"
nm1360163,Stéphane Luginbühl,\N,\N,"soundtrack,composer,music_department","tt0254199,tt0234354,tt0375771"
nm1360546,Thodoris Polizonis,\N,\N,"actor,assistant_director","tt0262493,tt0237517,tt0806059,tt0159618"
nm1361211,Patrick Woodcock,\N,\N,"soundtrack,composer,music_department","tt0234354,tt0295671,tt0254199,tt0159097"
nm1361570,Robert Rudder,\N,\N,actor,"tt5803412,tt0484840,tt0389796,tt0259385"
nm1361767,Angela Merkel,1954,\N,,"tt13600152,tt3240746,tt16211672,tt12038496"
nm1361847,Molly Thompson,1878,1928,actress,"tt0494402,tt0436898,tt0845497,tt0351264"
nm1361951,Stephen Broude,\N,\N,composer,tt0261752
nm1362292,Laurent Rodon,\N,\N,producer,"tt0262233,tt5314190,tt0763304,tt0339334"
nm1362360,Liz Lysinger,\N,\N,"music_department,composer,sound_department","tt0247902,tt1196094,tt1671741,tt1305766"
nm1362431,Mike Resnick,1942,2020,writer,"tt0497509,tt0247583,tt9742596"
nm1362441,Susan Johnson,\N,\N,director,"tt0790795,tt0247820,tt0250990"
nm1362511,Carlos Albert,\N,\N,actor,"tt0056758,tt0249498,tt0092325,tt0366021"
nm1362554,Chris Jensen,\N,\N,actor,tt0260905
nm1362622,Lindsey Arent,\N,\N,,tt0250931
nm1362673,Charlie McNamara,\N,\N,cinematographer,"tt0209168,tt0246555"
