nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0523997,Jérémie Luc,\N,\N,"editor,editorial_department","tt0354471,tt0330766,tt0173385,tt0469807"
nm0524202,Julie Lucas,\N,\N,"sound_department,editor,visual_effects","tt0120901,tt0120633,tt0120324,tt0120744"
nm0524471,Jason Lucero,\N,\N,"actor,art_department,producer","tt1950357,tt0141445,tt0364151,tt0358390"
nm0524865,Ulrike Luderer,1954,\N,actress,"tt0358872,tt0178142,tt26440167,tt0075269"
nm0525224,Carlo Luglio,\N,\N,"director,writer,assistant_director","tt0844341,tt5492008,tt11576938,tt0357527"
nm0525590,Emilie Brandt Luke,1971,\N,"producer,production_manager,miscellaneous","tt0329767,tt0136535,tt5045820,tt5975940"
nm0525886,Jenny Lumet,1967,\N,"producer,writer,actress","tt10758074,tt2345759,tt1084950,tt2177268"
nm0526073,Paco Luna,\N,\N,actor,"tt0472642,tt0297174,tt0359045,tt0231040"
nm0526231,Peter Lund,\N,\N,"miscellaneous,writer","tt0382040,tt0109880,tt0363036,tt0281339"
nm0526861,Chuck Luongo,\N,\N,"actor,editor,soundtrack","tt0366584,tt3149538,tt0311706,tt0151738"
nm0527176,Marcus Lush,\N,\N,actor,"tt0207867,tt0366033,tt0484336,tt0181246"
nm0527235,Olivier Lusse,\N,\N,actor,"tt0096658,tt0169458,tt0093673,tt0267163"
nm0527330,Franz Lustig,1967,\N,"cinematographer,camera_department,editor","tt1186367,tt1894476,tt0266632,tt0377800"
nm0527597,Monika Lutz,\N,\N,"editor,editorial_department","tt0279000,tt0349508,tt0460664,tt1174845"
nm0527621,Michael Lutzky,\N,\N,"director,camera_department,editor","tt1000704,tt0282952,tt0360747"
nm0528001,Peter Lydon,\N,\N,"director,writer,producer","tt1477131,tt0377260,tt0467742,tt0094525"
nm0528498,Anna Lynch-Robinson,\N,\N,"set_decorator,art_department,art_director","tt0451279,tt1707386,tt1727824,tt7126948"
nm0528585,Søren Lyngsgaard,\N,\N,"editor,camera_department,director","tt0329837,tt0390783,tt1163678,tt0179580"
nm0528698,Jamie Lynn,1981,\N,actress,"tt0339174,tt1157601,tt0491329,tt0972857"
nm0529147,Rob Lyons,\N,\N,"actor,producer,miscellaneous","tt2455692,tt0360509,tt1133933,tt0119217"
nm0529159,Scott Lyons,1974,\N,"actor,miscellaneous","tt13453006,tt1267440,tt0845470,tt3824458"
nm0529232,Chris Lysaght,\N,\N,"editor,sound_department,editorial_department","tt0164297,tt6408386,tt0262955,tt0319210"
nm0529619,Vladimir Léon,\N,\N,"actor,director,producer","tt0184684,tt1976581,tt12100410,tt0832439"
nm0530147,Hector Lopez,\N,\N,"editor,editorial_department,director","tt0954319,tt6961146,tt1582461,tt1257695"
nm0530471,Johan Löfstedt,\N,\N,"editor,director,writer","tt6871030,tt7573012,tt6317072,tt0365412"
nm0530728,Petra Lüschow,\N,\N,"writer,director,script_department","tt8573752,tt1234554,tt0806910,tt0459116"
nm0530962,Molemo Maarohanye,\N,\N,actor,"tt0113719,tt0215841,tt0362576,tt13453828"
nm0531062,Delphine Mabed,\N,\N,"art_department,art_director,production_designer","tt0142688,tt0113117,tt0344510,tt0211915"
nm0531132,Graham Maby,1952,\N,actor,"tt7286456,tt0091738"
nm0531606,Andy MacDonald,\N,\N,"sound_department,camera_department,music_department","tt0163651,tt0095631,tt0097637,tt0095253"
nm0531649,Cassie MacDonald,\N,\N,actress,"tt0213121,tt0306744,tt0367159,tt0345852"
nm0531734,Glen McDonald,\N,\N,"actor,director,writer","tt1235417,tt1474210,tt2990140,tt0356736"
nm0531915,Ryan MacDonald,1930,2020,"actor,editor","tt0069557,tt0366291,tt0104990,tt0102138"
nm0531964,Will Macdonald,\N,\N,"producer,actor,writer","tt4455862,tt1933854,tt1057573,tt11262500"
nm0532219,James McFarlane,\N,\N,actor,"tt0078276,tt0100483,tt0100786,tt0109333"
nm0532323,Gordon MacGregor,\N,\N,"camera_department,cinematographer","tt0098765,tt0487189,tt0108855,tt0363713"
nm0532531,Willow Hale,1951,\N,"actress,writer,producer","tt2364582,tt11844684,tt14759574,tt1703874"
nm0532734,Enrico Macias,1938,\N,"soundtrack,actor,music_department","tt0214289,tt0110521,tt1838625,tt0120835"
nm0532828,Alex MacInnis,\N,\N,"writer,miscellaneous,assistant_director","tt1073211,tt0363579,tt0126261,tt6353368"
nm0532959,Chris Mack,\N,\N,"camera_department,writer,director","tt3322940,tt0477348,tt0277371,tt1229238"
nm0533133,Bob MacKay,\N,\N,actor,"tt0323108,tt0212559,tt0420171,tt1496005"
nm0533446,Chris Mackey,1957,\N,"actor,producer,director","tt3416798,tt10698570,tt5492466,tt11337582"
nm0533531,Lech Mackiewicz,1960,\N,"actor,producer,director","tt0253474,tt1260372,tt1344017,tt1334274"
nm0533954,Archer MacMackin,1888,1961,"director,writer,producer","tt1416809,tt0175329,tt0175121,tt0353677"
nm0534118,Rita MacNeil,1944,2013,"composer,soundtrack,actress","tt0200379,tt0156729,tt0350449,tt0092719"
nm0534730,Sonya Maddox,\N,\N,"actress,miscellaneous","tt0127398,tt0413300,tt0477059,tt0220238"
nm0534821,Evangelos Maderakis,\N,\N,"director,editor,producer","tt0364911,tt1200628,tt0463350,tt0263385"
nm0534872,Madhuri,\N,\N,"actress,miscellaneous","tt0059445,tt2958696,tt0402607,tt0156043"
nm0534916,Shaun Madigan,\N,\N,camera_department,"tt0095348,tt0087799,tt0090837,tt0086525"
nm0534970,G. Madison,\N,\N,writer,tt0358100
nm0535128,Yvonne Madrid,\N,\N,actress,"tt0356300,tt0111885,tt0168463"
nm0535307,Fränzi Madörin,\N,\N,"composer,director,writer","tt0124991,tt4379790,tt0351933"
nm0535340,Mahiro Maeda,1963,\N,"art_department,animation_department,miscellaneous","tt1392190,tt0328832,tt2458948,tt0266697"
nm0535670,Renata Almeida Magalhães,\N,\N,"producer,director,writer","tt0350804,tt1646956,tt4747848,tt0481129"
nm0535852,Maggie Magee,\N,\N,"make_up_department,producer,camera_department","tt0337631,tt0127516,tt0377924,tt0083392"
nm0536087,Scott Magill,1966,1987,"cinematographer,producer,director","tt1959459,tt6026636,tt0098415,tt0359715"
nm0536196,Vincent Magnat,\N,\N,actor,"tt0260214,tt0380585,tt0278874,tt0460401"
nm0536646,Eric Magun,\N,\N,"director,writer,producer","tt0115719,tt0362247"
nm0537016,Nani Mahlo,\N,\N,"writer,production_manager","tt0089266,tt0086911,tt0095308,tt0103009"
nm0537166,Michelle Mahoney,\N,\N,"producer,director,writer","tt0447735,tt1203418,tt10098580,tt0218792"
nm0537474,Tanja Maier,1988,\N,actress,"tt0349847,tt0090440,tt0275160"
nm0537732,Natalie Maines,1974,\N,"soundtrack,actress,producer","tt0118375,tt0844441,tt0335126"
nm0538590,Shinji Maki,1934,2013,"actor,sound_department","tt10138082,tt0293184,tt0292904,tt1977870"
nm0539531,Gary Malick,\N,\N,"camera_department,cinematographer,sound_department","tt0358529,tt27161292,tt5927014,tt8160840"
nm0539634,Isabelle Malin,\N,\N,actress,"tt5579374,tt0450615,tt13136332,tt0204761"
nm0539716,Roger Malinowski,\N,\N,"composer,miscellaneous","tt0252052,tt0349166"
nm0539731,Luigi Malipiero,1901,1975,actor,"tt0352792,tt0050351,tt9583286,tt0051152"
nm0539818,Stephen Malkmus,1966,\N,"soundtrack,actor,composer","tt1645080,tt0463034,tt1758795,tt1659337"
nm0540112,Kay Mallory,\N,\N,actress,"tt0350316,tt0348710"
nm0540363,Sylvie Malo,\N,\N,actress,"tt5360974,tt0173583,tt0104019,tt0161149"
nm0540880,Patricia Malvoisin,\N,\N,actress,"tt2186812,tt4223932,tt0092588,tt0091982"
nm0541114,Maurizio Mammì,\N,\N,"production_designer,art_director,set_decorator","tt0084869,tt0390216,tt0086176,tt0052120"
nm0541293,Arman Manaryan,1929,2016,"director,writer","tt0361794,tt0364019,tt0425001,tt6136180"
nm0541294,Yervand Manaryan,1924,2020,"actor,writer,script_department","tt0361794,tt0266687,tt0362228,tt0364019"
nm0541575,Michael Mancuso,\N,\N,"actor,writer,producer","tt0131029,tt0143901,tt0356878"
nm0541670,Mischa Mandel,1983,\N,"actor,soundtrack","tt8143990,tt5460226,tt4855114,tt2334871"
nm0541741,Peter Mandell,\N,\N,actor,"tt0207275,tt0091369,tt0086190,tt0379670"
nm0542031,Nick Manetti,\N,\N,actor,"tt4889322,tt0184266,tt4886978,tt11683128"
nm0542222,Mangin,\N,\N,actor,"tt0494486,tt0330007,tt0953512,tt0330584"
nm0542785,Hubert Mann,1920,2014,actor,"tt0101248,tt0236719,tt0052509,tt0090336"
nm0543005,Tony Mann,\N,\N,"actor,producer,soundtrack","tt0198021,tt8956836,tt1519663,tt1616109"
nm0543789,Irving Mansfield,1908,1988,"producer,writer","tt0073190,tt5915270,tt0052511,tt0332917"
nm0544185,Mantra,\N,\N,actress,"tt0091323,tt0364454"
nm0544300,Guzh Manukyan,1937,\N,"actor,talent_agent","tt0413952,tt0177958,tt0361933,tt0410431"
nm0544346,Duane Charles Manwiller,\N,\N,"camera_department,cinematographer,director","tt1392170,tt1440129,tt1291150,tt0453467"
nm0544801,Adnan Maral,1968,\N,"actor,producer,miscellaneous","tt1401152,tt0469009,tt0444628,tt1650536"
nm0544895,Bob Maras,\N,\N,"actor,stunts","tt0107320,tt0086216,tt0098546,tt0099151"
nm0545704,Paul Marcieca,\N,\N,production_designer,"tt3805856,tt0354733"
nm0546026,Cynthia Marcucci,\N,\N,actress,"tt0264208,tt0363435,tt0833947,tt1020539"
nm0546386,Dusan Marek,1926,1993,"director,writer,cinematographer","tt0352171,tt0209892"
nm0546633,Mallory Margel,1987,\N,actress,"tt0204093,tt0132666,tt0217630,tt0167427"
nm0546664,Noah Lee Margetts,1970,\N,"actor,miscellaneous,camera_department","tt0450385,tt0252299,tt0372784,tt4270492"
nm0546916,Esther Mari,1930,2010,actress,"tt0122578,tt2060479,tt0447576,tt0100606"
nm0547160,Bosko Maric,1947,\N,actor,"tt0444936,tt0360263,tt0273009,tt0075591"
nm0547192,Irina Marichkova,1922,1997,"production_designer,costume_designer","tt0279447,tt0287946,tt0278046,tt0279759"
nm0547226,Bobbie Marie,\N,\N,actress,"tt0116294,tt7487114,tt0286897,tt0129910"
nm0547405,Veera Marila,\N,\N,"actress,music_department,miscellaneous","tt0818808,tt0996359,tt0170517,tt0170107"
nm0547566,Mercè Mariné,\N,\N,actress,"tt0497871,tt0302447,tt0297174,tt0867221"
nm0547745,Bonnie Marino,1961,\N,actress,"tt0157260,tt0083075,tt0358024"
nm0548811,Dennis Marks,1948,2015,"producer,director,miscellaneous","tt6006372,tt1982185,tt5244986,tt0176357"
nm0548847,Hilliard Marks,1913,1982,"producer,writer","tt0042116,tt0367899,tt0349194,tt0356753"
nm0548989,Annemarie Marks-Rocke,1901,2004,actress,"tt0140777,tt0438707,tt0092389,tt0136675"
nm0549354,Steve Marmel,1964,\N,"writer,producer,miscellaneous","tt5568740,tt0235918,tt1934818,tt0366005"
nm0549370,Ronnie Marmo,\N,\N,"actor,producer,director","tt14740682,tt0056758,tt0452046,tt0420999"
nm0549373,Julio César Mármol,1937,2010,"writer,director,composer","tt1479622,tt0065679,tt0354292,tt0072721"
nm0549591,Davide Marotta,1962,\N,actor,"tt10885722,tt0140379,tt0335345,tt0199305"
nm0549628,Maureen Marovitch,\N,\N,"writer,producer,miscellaneous","tt0298040,tt2342359,tt0120933,tt0263242"
nm0549749,Gervásio Marques,\N,1999,actor,"tt0254854,tt0209753,tt0241286,tt0261811"
nm0549799,Paul Marquess,\N,\N,"producer,writer,miscellaneous","tt14354984,tt3149010,tt8571906,tt0083392"
nm0549826,Sean Marquette,1988,\N,"actor,soundtrack,miscellaneous","tt0337563,tt6546758,tt0419326,tt2712740"
nm0550222,Stephen Marro,\N,\N,"director,writer,producer","tt0439537,tt0376489,tt1737118,tt0355927"
nm0550288,Ronnie Marruda,1954,\N,"actor,camera_department","tt0383373,tt1124062,tt7524558,tt0420449"
nm0552124,Dale L. Martin,1942,1995,special_effects,"tt0100802,tt0113957,tt0087985,tt0093870"
nm0552423,Ivan Martin,\N,\N,"actor,writer,producer","tt2390994,tt0271193,tt27983993,tt1254978"
nm0552956,Richard Martin,1943,\N,actor,"tt0079145,tt0220210,tt4036474,tt0085290"
nm0553352,Fiona Martinelli,\N,\N,actress,"tt1343029,tt0118476,tt0109899,tt0358648"
nm0554195,Luigi Martinucci,\N,\N,"cinematographer,camera_department,director","tt1383252,tt1146304,tt7735502,tt2088966"
nm0554278,Lino Martone,1970,\N,actor,"tt0211830,tt1929755,tt1730842,tt2227061"
nm0554431,Ivan Martynov,1961,\N,actor,"tt0301958,tt0361661,tt4471388,tt5156686"
nm0554454,Eric Martz,\N,\N,"camera_department,director,editorial_department","tt0284771,tt0156201,tt0215445,tt0356604"
nm0556027,Tony Masa,\N,\N,actor,"tt0134269,tt0360210,tt0380013,tt0099204"
nm0556038,David Masajnik,\N,\N,actor,"tt0292542,tt0403764,tt0210843,tt13587032"
nm0556149,Anna Mascha,\N,\N,actress,"tt1538297,tt1000779,tt20784430,tt0268581"
nm0556247,Jason Masek,\N,\N,"actor,producer,miscellaneous","tt0206397,tt2991296,tt6108974,tt16365758"
nm0556453,Neil Maskell,1976,\N,"actor,director,writer","tt2384811,tt1788391,tt13266998,tt19854762"
nm0556537,Natalie Maslovová,\N,\N,actress,"tt0356942,tt1464742,tt0061879,tt0059947"
nm0557206,Xavier Massé,\N,\N,actor,"tt0065134,tt0364851,tt0056732,tt0207973"
nm0557236,Ariane Massenet,1965,\N,"actress,soundtrack,miscellaneous","tt0272225,tt5684214,tt0313144,tt0828763"
nm0557287,Bryan Massey,1971,\N,"actor,stunts,writer","tt1175491,tt0951216,tt1045778,tt1502404"
nm0557389,François Massicotte,1969,\N,"actor,writer","tt0364886,tt0388571,tt17423498,tt0104019"
nm0557425,Fran Massimino,\N,\N,"assistant_director,producer,miscellaneous","tt0312172,tt0104069,tt0359553"
nm0557759,Sean Masterson,\N,\N,"actor,miscellaneous,director","tt22530632,tt0120595,tt1676824,tt0187636"
nm0557806,Augusto Mastrantoni,1894,1975,actor,"tt0042905,tt0067437,tt0174390,tt1062992"
nm0557965,Yasunori Masutani,1947,\N,actor,"tt2263944,tt0388650,tt0397020,tt1473235"
nm0558004,Jose Lauro Mata,\N,\N,"editor,director,writer","tt0893345,tt0484402,tt1547895,tt0366435"
nm0558054,Mary Matalin,1953,\N,"actress,producer","tt1262863,tt0103484,tt0364822,tt1385826"
nm0558080,Diego Matamoros,\N,\N,actor,"tt0200369,tt0108756,tt0138104,tt0161941"
nm0558371,Juan Carlos Mateus,\N,\N,actor,"tt0449551,tt0366124"
nm0558766,Marthus Mathias,1927,1995,"actor,miscellaneous","tt0423994,tt0240584,tt0209836,tt0457950"
nm0558770,Peta Mathias,\N,\N,actress,"tt0207876,tt0366033"
nm0559068,Irja Matikainen,\N,\N,actress,"tt0343624,tt0117540,tt0248928,tt0159168"
nm0559204,J.D. Matonti,\N,\N,"producer,director,actor","tt0120488,tt2081436,tt0194710,tt0116914"
nm0559436,Shunsui Matsuda,\N,\N,"actor,producer,director","tt0069266,tt0092274,tt0075650,tt0187183"
nm0559515,Dai Matsumoto,1959,\N,actor,"tt0496563,tt1223878,tt0161644,tt0490901"
nm0559540,Megumi Matsumoto,\N,\N,"actress,sound_department","tt0816407,tt0994557,tt1572781,tt0865827"
nm0559870,John Mattey,\N,\N,"actor,visual_effects","tt0410975,tt2292948,tt2072193,tt0065272"
nm0560049,James Matthews-Pyecka,1960,\N,"actor,miscellaneous","tt2378592,tt0355473,tt1687878,tt0458349"
nm0560669,Lyubov Matyushina,\N,\N,actress,"tt0103838,tt0111331,tt3136210,tt6438340"
nm0561038,Martina Maurer,1959,\N,"actress,writer","tt0305095,tt0100237,tt14708356,tt0099445"
nm0561452,Michael Mawby,\N,\N,actor,"tt0354289,tt0088512,tt0337792,tt0092712"
nm0561595,Athina Maximou,\N,\N,"actress,soundtrack","tt1288445,tt1000779,tt0363821,tt0268896"
nm0562394,Harold Mayer,\N,\N,"director,producer,writer","tt0163705,tt0357795,tt2344835,tt5588682"
nm0562412,Jamie Mayer,\N,\N,"producer,writer,director","tt5747398,tt0365807,tt5159232,tt15399898"
nm0562734,Caitlin Maynard,\N,\N,"producer,sound_department,director","tt0351885,tt0197929,tt0279569,tt4411190"
nm0562922,Walter Mayo,1898,1965,"assistant_director,production_manager,director","tt0032963,tt2088709,tt0032145,tt0035446"
nm0563868,Tim McAdams,\N,\N,"stunts,miscellaneous,actor","tt4154796,tt1825683,tt4154756,tt6334354"
nm0563943,Michael J. McAlister,\N,\N,"visual_effects,actor,assistant_director","tt0096446,tt0114898,tt0106697,tt0087469"
nm0564120,Gerald McArthur,\N,\N,actor,"tt0358270,tt0090499,tt0093512"
nm0564648,James McCall,1970,\N,actor,"tt0084917,tt0363514"
nm0564662,Mamie McCall,\N,\N,"visual_effects,director,writer","tt0296572,tt0258463,tt0298814,tt0770828"
nm0565340,Tim McCarthy,\N,\N,"camera_department,director,cinematographer","tt1515420,tt0107021,tt0116119,tt0435576"
nm0565875,Delbert McClinton,1940,\N,"soundtrack,actor","tt0107048,tt0104040,tt0091225,tt0350261"
nm0565879,Omar McClinton,1970,\N,"visual_effects,miscellaneous,producer","tt0120611,tt0462465,tt0349457,tt0346156"
nm0565891,Brooks McCloskey,1907,1988,actor,"tt0358160,tt0358418,tt0006087,tt0256726"
nm0566000,Jef McClure,\N,\N,"actor,producer,assistant_director","tt1563768,tt0383916,tt0308681,tt26424600"
nm0566056,Donnie McClurkin,1959,\N,"actor,soundtrack,camera_department","tt15039894,tt0451069,tt0335245,tt11641460"
nm0566144,Monteith McCollum,\N,\N,"director,composer,producer","tt4132122,tt0267563,tt0443565,tt1611806"
nm0566477,Pat McCormack,\N,\N,"actor,miscellaneous","tt0275263,tt0476023,tt0362279"
nm0566508,Brian McCormick,\N,\N,"producer,actor,cinematographer","tt4152212,tt2488478,tt3313160,tt4152210"
nm0566787,Meredith McCoy,1980,\N,"actress,soundtrack","tt2263944,tt0888494,tt3819668,tt0328738"
nm0568332,Janet MacDuff,\N,\N,"art_department,actress","tt0356261,tt0113234"
nm0568334,Brian McDuffie,\N,\N,"director,producer","tt0108709,tt9569006,tt0139788,tt0086689"
nm0568648,Scott McEwing,\N,\N,"editor,editorial_department,writer","tt5423398,tt4449154,tt3141172,tt0462125"
nm0568751,David McFarland,\N,\N,"cinematographer,camera_department,miscellaneous","tt4400994,tt8482584,tt3181822,tt4183200"
nm0569320,Tim McGilvrey,\N,\N,"cinematographer,camera_department,location_management","tt26658975,tt0365002,tt0108311,tt0095853"
nm0569471,Francis Anthony McGlynn,\N,\N,"composer,soundtrack","tt0351949,tt9618524,tt0134914,tt0295973"
nm0569707,Steve McGowan,\N,\N,"actor,miscellaneous","tt0156887,tt0117898,tt0097661,tt0079833"
nm0569913,Alasdair McGaw,\N,\N,"miscellaneous,actor,producer","tt4966490,tt0083402,tt0081613,tt0357454"
nm0569944,Colin McGreal,1968,\N,"art_department,director,writer","tt0364952,tt0138874,tt0997152,tt1032819"
nm0570604,Kinna McInroe,1973,\N,"actress,writer,director","tt0285341,tt0198021,tt0360354,tt0151804"
nm0570845,Scott McIsaac,\N,\N,"producer,miscellaneous,cinematographer","tt0159876,tt4181170,tt0398553,tt0090062"
nm0570912,Adam McKay,1968,\N,"producer,writer,director","tt6266538,tt1386588,tt11286314,tt1596363"
nm0570994,Jill McKay,1936,\N,"actress,miscellaneous","tt0129685,tt2784936,tt0190898,tt0974011"
nm0571230,Toby McKeehan,1964,\N,"music_artist,soundtrack,actor","tt0463985,tt0421729,tt0492956,tt1023111"
nm0571264,Michael McKell,1959,\N,"actor,soundtrack,producer","tt0191996,tt1235187,tt15321376,tt3640424"
nm0571592,Nicolette McKenzie,\N,\N,"actress,visual_effects,miscellaneous","tt4044024,tt2084822,tt0105691,tt0070386"
nm0571593,Paul McKenzie,\N,\N,actor,"tt0099740,tt0099184,tt0097373,tt0096647"
nm0572353,John McLaughlin,1942,\N,"soundtrack,actor,composer","tt0326769,tt11410868,tt0373450,tt6257774"
nm0572642,Ross McLean,1925,1987,"producer,director","tt0074031,tt0243730,tt5656264,tt5656204"
nm0572717,Stephanie McLellan,\N,\N,"director,actress,writer","tt0184456,tt1277718,tt0363009,tt0478143"
nm0573203,Giant Haystacks,1946,1998,actor,"tt0082484,tt0087337,tt0222648,tt0185130"
nm0573703,Madeline McNamara,\N,\N,actress,"tt5439426,tt0112073,tt0115760,tt0109333"
nm0573728,Rosemary McNamara,1943,\N,actress,"tt0120628,tt0115641,tt0098844,tt0075097"
nm0573986,Kathleen McNenny,1962,\N,"actress,producer","tt0332379,tt1126618,tt0758766,tt0110167"
nm0574012,Jack McNicholl,1972,\N,actor,"tt0123355,tt0096756,tt0090474,tt0354096"
nm0574152,Brian McPhail,\N,\N,"animation_department,art_department,director","tt0156104,tt2842266,tt0353374,tt0126824"
nm0574173,Andy McPhee,\N,\N,"actor,miscellaneous,producer","tt1124373,tt1918734,tt2140373,tt9286908"
nm0574322,Chris Boyle-McQuarry,\N,\N,"actor,writer,assistant_director","tt19499670,tt2181897,tt0282744,tt6981200"
nm0574587,Leo McSweeney,1969,\N,actor,"tt0281422,tt0452575,tt0329703,tt0360252"
nm0574641,Craig McTurk,\N,\N,"editorial_department,producer,director","tt0945516,tt0352402,tt0115584,tt0118912"
nm0574790,Oscar McWilliam,1987,\N,"actor,miscellaneous","tt0434718,tt0149466,tt0113581,tt1399288"
nm0575469,Elton Medeiros,1930,2019,"soundtrack,actor,composer","tt0138278,tt0063079,tt0334329,tt4875150"
nm0575655,Ven Medina,\N,\N,actor,"tt0361763,tt0344428,tt0294665,tt1178127"
nm0576204,Mélisandre Meertens,\N,\N,actress,"tt1016275,tt0463283,tt15423224,tt0101152"
nm0576392,Mehboob,\N,\N,"music_artist,music_department,soundtrack","tt0114234,tt0376127,tt10701074,tt28115476"
nm0576432,Thomas Mehlhorn,1969,\N,"composer,sound_department,music_department","tt11708140,tt0430097,tt0349686,tt1450651"
nm0576904,Josef Meinertzhagen,1916,2002,"actor,director,writer","tt0877555,tt12747482,tt12736346,tt12761320"
nm0577418,August Melasz,1951,\N,actor,"tt0788164,tt0099456,tt0280671,tt1626835"
nm0577496,Natalia Melcon,1990,\N,actress,"tt0363365,tt0372646,tt0154063,tt0288479"
nm0577534,Luigi Mele,\N,1921,"director,actor","tt1222004,tt1555997,tt1221935,tt1063102"
nm0577641,Francis Meletzky,1973,\N,"director,writer","tt5307194,tt2066871,tt0275906,tt0366808"
nm0577678,Salvador Melgares,\N,\N,actor,"tt0302447,tt0325851,tt0198093,tt0205843"
nm0578181,Josh Melnick,\N,\N,"director,editor,editorial_department",tt0230252
nm0578525,Mocean Melvin,\N,\N,"actor,writer,sound_department","tt14844740,tt0437745,tt0993841,tt0851530"
