nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm12875213,J. Allan Cacela,\N,\N,writer,"tt0372783,tt0347616,tt0351114,tt0350064"
nm1287524,Rico Maria Ilarde,\N,\N,"writer,director,actor","tt0349092,tt0465066,tt1456915,tt2378000"
nm1287531,Ernie Inglewood,\N,\N,"editor,cinematographer","tt0368077,tt3348506,tt0344117"
nm1287543,Tia Ivanka,1978,\N,actress,"tt8690956,tt0343289,tt10768346"
nm1287556,Jahangir Jahangiri,\N,\N,"director,assistant_director,actor","tt1363485,tt4002908,tt5352024,tt5351744"
nm1287561,Abolghasem Janati,\N,\N,writer,tt0343732
nm1287571,W.S. Jerdan,\N,\N,producer,tt0343832
nm1287584,Michael 'Jennifer' Juliano,\N,\N,actor,tt0344590
nm1287605,Mahtab Keramati,1970,\N,"actress,producer,costume_designer","tt14562826,tt1431223,tt18227878,tt4418168"
nm1287608,Lukman Karmani,\N,\N,writer,"tt0343495,tt19886778"
nm1287617,Habibollah Kasehsaz,\N,\N,"producer,actor,production_manager","tt0333978,tt1431240,tt2535018,tt1388418"
nm1287618,Mehrdad Kashani,\N,\N,"actor,writer,assistant_director","tt0184284,tt0343768"
nm1287619,Ali Kasmaie,\N,\N,"writer,director,actor","tt0370590,tt0371623,tt0381715,tt0369282"
nm1287652,Laurent Kuenhen,\N,\N,actor,tt0344188
nm1287653,James Kibbey,\N,\N,"director,writer,editor","tt0343825,tt13070474,tt3454026,tt2522770"
nm1287670,Georgui Klubkov,\N,\N,editor,"tt10306364,tt0343477"
nm1287724,Bik Yan Lam,\N,\N,actress,"tt0325170,tt0214728,tt0344111,tt0369060"
nm1287736,Rex Lapid,1947,2021,"actor,stunts","tt1950127,tt6155146,tt0991010,tt2119499"
nm1287744,Christian Lauritzen,1975,\N,editor,tt0337606
nm1287747,Gervais Lavoie,\N,\N,actor,tt0343238
nm1287750,John-D Lazatin,\N,\N,"director,writer,production_manager","tt4196462,tt2155227,tt0399989,tt0343676"
nm1287754,Pete Le Meat,\N,\N,"actor,assistant_director","tt0349060,tt5317692,tt6104002,tt0410201"
nm1287758,David Walter Lech,\N,\N,"camera_department,producer,cinematographer","tt2415848,tt1427903,tt10235600,tt3178270"
nm1287760,Berg Lee,\N,\N,"actor,composer","tt2127353,tt2717822,tt2156931,tt3228890"
nm1287764,Sadie Leech,1978,\N,actress,"tt0352918,tt0442884,tt0797114,tt0344433"
nm1287766,Jennifer Leigh Howe,\N,\N,producer,"tt0339235,tt1992060"
nm1287782,Françoise Levie,1940,\N,"director,writer,editor","tt1008932,tt0496805,tt0496681,tt0343800"
nm1287795,Jeremy Liebman,\N,\N,"cinematographer,actor","tt0344212,tt0483495,tt0483511"
nm1287804,Yanguang Liu,\N,\N,actor,tt0343658
nm1287807,Jimmy Livingstone,\N,\N,"miscellaneous,actor,sound_department","tt27590427,tt0422403,tt10951016,tt18115292"
nm1287818,Djalma Lopes,\N,\N,"director,actor",tt0343698
nm1287830,Maris Lubbersen,\N,\N,actress,"tt0477217,tt0385421,tt0344597,tt0920448"
nm1287835,Dado C. Lumibao,\N,\N,"writer,director,assistant_director","tt2353017,tt0399989,tt0843523,tt5004876"
nm1287841,Mark Lynall,\N,\N,"director,editor,composer","tt0380357,tt0489680,tt0343646,tt1831590"
nm1287855,Fraser Macdonald,\N,\N,"director,assistant_director,writer","tt0377260,tt1000734,tt2310212,tt1822448"
nm1287868,Santos Maidana,\N,\N,actor,tt0343373
nm1287872,Ebrahim Makki,\N,\N,writer,"tt1091786,tt0499366,tt0343714,tt0495777"
nm1287876,Ana Maljevic,1978,\N,"actress,soundtrack","tt11007186,tt12914570,tt7328524,tt0926213"
nm1287877,Aparna Malladi,\N,\N,"actress,writer,producer","tt0344074,tt2710630,tt0369784,tt14670198"
nm1287878,Joanna Mallas,\N,\N,producer,tt0343881
nm1287883,Edgar Manjarres,\N,\N,actor,"tt1305897,tt0343270,tt3215192,tt1808046"
nm1287893,Jordi Marcos,\N,\N,"director,assistant_director,writer","tt1928208,tt4003658,tt4161204,tt1928219"
nm1287901,Desiree Marshall,\N,\N,"editorial_department,editor","tt0118379,tt0181248,tt0337688,tt0332712"
nm1287906,Yoyong Martirez,\N,\N,actor,"tt0121067,tt0430591,tt0466145,tt1663322"
nm1287931,J.J. Mayan,\N,\N,"editor,miscellaneous,editorial_department","tt12914614,tt0410270,tt0409943,tt0306240"
nm1287936,Molly McColgan,\N,\N,actress,"tt1482854,tt0343645,tt0460693,tt1092265"
nm1287947,Scott McVeigh,\N,\N,"director,producer,writer","tt0318220,tt0431836,tt0369866,tt5119782"
nm1287965,Asha Menghrajani,\N,\N,"producer,actress","tt0344074,tt1904977"
nm1287968,Federico Mercuri,\N,\N,"editor,composer,sound_department","tt4574378,tt2521084,tt0343632,tt14021882"
nm1287969,Akbar Meshkat,\N,\N,"actor,composer","tt0343392,tt26690070"
nm1287976,Mian Mian,1970,\N,"writer,actress,director","tt0344568,tt4961016,tt1541995,tt5132594"
nm1287998,Peyman Mir Ali Akbari,\N,\N,"actor,composer","tt0343392,tt0259265"
nm1288003,Bijan Mofid,1936,1984,"writer,music_department,composer","tt16896776,tt0344321,tt0069224,tt25396048"
nm1288004,Sadegh Moghaddasi,\N,\N,actor,tt0344200
nm1288007,Taghi Mokhtar,\N,\N,"actor,director,writer","tt1112751,tt6251080,tt5552924,tt8030918"
nm1288010,Virna Molina,\N,\N,"producer,director,editor","tt6866290,tt1229779,tt0344258,tt24310744"
nm1288038,Farzad Motamen,\N,\N,"director,miscellaneous,writer","tt4242842,tt0423166,tt5729830,tt12443980"
nm1288051,Frode Munksgaard,\N,\N,"writer,director","tt0348985,tt0346288,tt2726936,tt0459769"
nm1288054,Phil Murphy,\N,\N,,tt0344269
nm1288068,Rupinder Nagra,\N,\N,"actor,producer","tt2048770,tt0907674,tt1185442,tt6405126"
nm1288088,Adrian Neehan,\N,\N,composer,tt0344221
nm1288089,Negin,\N,\N,actress,"tt1104048,tt1107909,tt11404962,tt0793520"
nm1288103,Yilin Ni,\N,\N,actress,"tt0343343,tt6890862,tt0192679,tt0340305"
nm1288115,Manel Nofuentes,\N,\N,writer,"tt0825855,tt0192877,tt3344030,tt5159898"
nm1288154,Horacio Ontiveros,\N,\N,"actor,cinematographer","tt0344608,tt2103188"
nm1288163,Wendy Osborne,1899,1983,actress,"tt3696204,tt0343934"
nm1288192,Edouard Papazian,\N,\N,composer,tt0343941
nm1288194,Hemant Parashar,\N,\N,composer,tt0340464
nm1288215,Marta Pelegrina,\N,\N,actress,"tt1751244,tt0343286"
nm1288254,Agnieszka Piwowarska,1978,\N,"actress,writer","tt5350358,tt1091664,tt0806910,tt7845932"
nm1288257,Matt Plumb,1975,\N,"actor,producer,miscellaneous","tt0436057,tt0344237,tt0360201"
nm1288258,Jean-Pierre Plunier,\N,\N,producer,"tt0344212,tt0470115,tt0888003"
nm1288289,Juan Manuel Puente,\N,\N,actor,tt0343627
nm1288308,Henry King Quitain,1974,\N,"writer,miscellaneous,producer","tt8550386,tt0399989,tt3291152,tt0444952"
nm1288316,Raha Rais-nia,\N,\N,actress,tt0343396
nm1288317,Hosein Rajaiyan,\N,\N,"director,writer,editor",tt0343768
nm1288325,Inor Ramos,\N,\N,producer,tt0344508
nm1288334,Hosein Rasael,\N,\N,writer,tt0343395
nm1288348,Federico Refusta,\N,\N,actor,tt0343627
nm1288365,Richard Reynante,\N,\N,"writer,miscellaneous,producer","tt7261172,tt10403902,tt11602560,tt18072320"
nm1288368,Iraj Rezai,\N,\N,"writer,miscellaneous","tt11372552,tt0343715,tt2266835,tt5940468"
nm1288375,Wanda Richert,1958,\N,"actress,soundtrack","tt0098844,tt0159876,tt0056752,tt0085029"
nm1288376,Jen Richey,\N,\N,actress,"tt0341564,tt0112097,tt0363401,tt0101205"
nm1288405,Rafael Rosell,1982,\N,"actor,soundtrack,director","tt0961746,tt12697856,tt0989539,tt3244320"
nm1288450,Jay Salas,\N,\N,actor,"tt0346330,tt0343244,tt0781900"
nm1288474,Saran Barnun,\N,\N,"writer,producer,director","tt2400281,tt22052348,tt27079776,tt0343788"
nm1288495,Jessica Schilling,1979,\N,"editorial_department,editor,camera_department","tt1174042,tt0410188,tt1272837,tt8640640"
nm1288601,Omar Solís,\N,\N,actor,tt0343373
nm1288611,Thomas Sorriaux,\N,\N,"director,writer","tt0343426,tt1075111,tt0347488,tt4676238"
nm1288618,Kostadin Spasov,\N,\N,writer,tt0344599
nm1288619,Lucas Spaulding,\N,\N,"editor,director,writer","tt3205544,tt0892094,tt5516704"
nm1288640,Zaklina Stojcevska,\N,\N,"editor,editorial_department,script_department","tt0415023,tt1650407,tt1588880,tt1489263"
nm1288648,Jérémy Streliski,\N,\N,"production_designer,set_decorator,art_department","tt0814685,tt1146320,tt1183276,tt4216902"
nm1288649,Thomas Studstrup,\N,\N,actor,tt0337606
nm1288653,Atok Suharto,\N,\N,"director,writer","tt1866173,tt11708804,tt0345340,tt8480412"
nm1288659,Hannes Suominen,1981,\N,"actor,soundtrack","tt28101159,tt8475274,tt0343624,tt4065552"
nm1288666,Simen Svedal,1994,\N,actor,"tt0344605,tt1932093"
nm1288689,Mohammad Javad Taheri,\N,\N,"director,actor,writer","tt5857788,tt12801812,tt11187900,tt11186972"
nm1288692,Nasser Tamaddon Nejad,\N,\N,producer,tt0343648
nm1288697,Fan Tao,\N,\N,composer,"tt4384798,tt0344500"
nm1288702,Ameita Tarzia,\N,\N,writer,tt0343495
nm1288703,Eleanora E. Tate,\N,\N,writer,tt0343881
nm1288766,Phil Traill,1973,\N,"director,producer,writer","tt0881891,tt0388870,tt1487118,tt0339011"
nm1288784,Itay Turgeman,1983,\N,actor,"tt0340013,tt13464060,tt2302188,tt23856194"
nm1288797,Alwyn Uytingco,1988,\N,"actor,sound_department,soundtrack","tt2104022,tt1781768,tt10111222,tt0368323"
nm1288873,Alexia Voulgaridou,\N,\N,"actress,soundtrack","tt0295210,tt0344948,tt2402105,tt3794374"
nm1288881,Makla Wagn,\N,\N,writer,"tt0336146,tt0343862,tt0057783"
nm1288889,Cédric Walter,\N,\N,"producer,actor,assistant_director","tt0971210,tt1068672,tt13846442,tt3543838"
nm1288896,J.E. Ward,\N,\N,"director,writer,cinematographer","tt0344453,tt0346539"
nm1288901,Jawed Wassel,1960,2001,director,tt0342428
nm1288913,Vivian Weekes,\N,\N,actor,tt0343324
nm1288920,Cydnee Welburn,1980,\N,actress,"tt0275140,tt0343645,tt0381798,tt0118300"
nm1288925,Lynne West,\N,\N,"producer,actress","tt0350050,tt0294786,tt0344117"
nm1288929,Kiki Widyasari,1976,\N,actress,"tt0358793,tt0343289"
nm1288932,Maudy Wilhelmina,\N,\N,actress,"tt16915396,tt16351452,tt7351522,tt1293292"
nm1288933,Travis Wilkerson,1969,\N,"director,producer,writer","tt0436941,tt6370614,tt5032896,tt1986814"
nm1288939,Carmel Winters,\N,\N,"writer,director","tt1555209,tt7636672,tt0344136,tt1826728"
nm1288943,Sissoko Woandioun,\N,\N,actor,tt0344225
nm1288946,Jochen Wolf,\N,\N,"director,writer","tt0344036,tt3292920"
nm1288961,Nicolas Wright,\N,\N,"actor,writer,director","tt1628841,tt2334879,tt0825695,tt0430690"
nm1288970,Xing Fu,\N,\N,"writer,director","tt8047212,tt6516644,tt0344500"
nm1288973,Abdollah Yaghuti,\N,\N,actor,"tt0821803,tt0078299,tt1091844,tt0495707"
nm1288974,Aurora Yahya,\N,\N,actress,"tt0374506,tt0344472"
nm1288978,La Yang,\N,\N,actress,"tt0343343,tt6492026"
nm1288988,Primus Yustisio,1977,\N,"actor,director","tt0343289,tt11928010"
nm1289006,Dengfeng Zhao,\N,\N,actor,tt0343658
nm1289011,Xijuan Zhu,\N,\N,"actress,producer","tt13422384,tt5934728,tt0472622,tt6822788"
nm1289013,Zijie Zhou,\N,\N,actress,tt0344568
nm1289026,Guido Cavalcanti de Albuquerque,\N,\N,actor,tt0344488
nm1289032,Analúcia de Godoi,\N,\N,"producer,art_department,editor","tt1361308,tt1418918,tt0344488,tt0423232"
nm1289034,Guillemette de Lavernhe,\N,\N,actress,tt0343703
nm1289042,Klaus Cabral dos Santos,\N,\N,actor,tt0344488
nm1289047,Marc Acueza,\N,\N,actor,"tt6155146,tt1781768,tt0368323,tt0327472"
nm1289048,Weston Adams,1938,\N,"producer,executive,actor","tt0979927,tt0339743"
nm1289049,Carlos Agassi,1979,\N,"actor,soundtrack","tt11832992,tt1734703,tt0354753,tt1141162"
nm1289053,José Alvarez,\N,\N,"actor,producer,stunts","tt3532276,tt2306799,tt4179338,tt3462628"
nm1289060,Daniel Andreasson,\N,\N,"actor,composer","tt2318585,tt0337606"
nm1289084,David Berno,\N,\N,actor,tt0339160
nm1289099,Stefan Bozic,\N,\N,actor,tt0343598
nm1289106,Dean Butterworth,\N,\N,"actor,soundtrack,music_department","tt0878804,tt0298744,tt5140878,tt2967224"
nm1289117,Francis Charles,\N,\N,actor,"tt0348217,tt0343830"
nm1289127,Eric Conner,\N,\N,"writer,actor,producer","tt3112396,tt7837878,tt1931572,tt6054990"
nm1289130,Alain Cornuet,\N,\N,actor,tt0343703
nm1289133,Alberto Cucca,\N,\N,actor,tt0343594
nm1289135,Guillaume Cuq,\N,\N,actor,tt0343703
nm1289147,Jason Dietz,\N,\N,"actor,producer,writer","tt9742936,tt9034308,tt1595859,tt25710788"
nm1289163,Jin Gao,1977,\N,"actor,writer","tt2425294,tt1825731,tt15825202,tt0344500"
nm1289191,Ryan Gomez,\N,\N,,"tt0344269,tt0924400"
nm1289201,Sebastian Göschl,\N,\N,actor,tt0337606
nm1289233,Václav Kotek,1953,\N,actor,"tt0093607,tt15137806,tt0088021,tt2435106"
nm1289241,Simon Larsen,1977,\N,"actor,camera_department,producer",tt0337606
nm1289260,Jake Maguire,\N,\N,producer,tt0341287
nm1289270,Dewayne Marshall,\N,\N,actor,tt0338108
nm1289274,Santos Martínez,\N,\N,"composer,music_department,soundtrack","tt0435091,tt1230439,tt1549862,tt11127690"
nm1289283,Manuel Mendy,\N,\N,actor,tt0343627
nm1289294,Juan D. Nelson,\N,\N,,tt0344212
nm1289299,Jesse O'Connell,\N,\N,actor,tt0335473
nm1289301,Les O'Donnell,\N,\N,actor,tt0343832
nm1289350,Wang Sishen,\N,\N,actor,tt0344500
nm1289357,Donald Stephenson,\N,\N,actor,"tt0389910,tt0343635"
nm1289363,Emilio Sølna,\N,\N,actor,tt0344605
nm1289379,Pere Ventura,1959,2014,actor,"tt1512685,tt1935914,tt0475464,tt1648216"
nm1289380,Nils Vesk,\N,\N,actor,"tt0343325,tt0365443"
nm1289386,Xian Wang,\N,\N,actor,tt0344589
nm1289395,Ali Yazdani,\N,\N,actor,"tt0343575,tt7791926"
nm1289396,Marc Yellin,1974,2016,actor,"tt2515462,tt0210138,tt3842724,tt3778800"
nm1289399,Kôji Yusa,1968,\N,actor,"tt1301995,tt2210717,tt0791205,tt0997404"
nm1289400,Yuting Yang,1978,\N,actress,"tt5141800,tt10356886,tt6289498,tt9619936"
nm1289407,Zhinan Li,1985,\N,actor,"tt0344568,tt6792650,tt6426850,tt2661640"
nm1289413,Sandro do Nascimento,\N,2000,,\N
nm1289414,Tôru Ohkawa,1960,\N,actor,"tt0374407,tt0421357,tt0138919,tt0385700"
nm1289415,Anilla Akbar,\N,\N,actress,tt0339160
nm1289416,Samira Alaie,\N,\N,"production_manager,actress","tt7901824,tt12388280,tt0344186,tt6213802"
nm1289423,Lia Barretto,\N,\N,actress,"tt0896831,tt0344590,tt0454091,tt0312864"
nm1289425,Barbara Behal,\N,\N,,tt0343325
nm1289434,Emily Blunt,1983,\N,"actress,soundtrack,producer","tt1631867,tt1385826,tt1441952,tt0458352"
nm1289474,Lilyana Doneva,\N,\N,actress,tt0344599
nm1289487,Heidi Ford,\N,\N,"stunts,actress,producer","tt2231554,tt1355630,tt0339291,tt3882082"
nm1289491,Helen Galvin,\N,\N,actress,tt0343722
nm1289495,Kathryn Garrison,\N,\N,actress,"tt0331974,tt0331975,tt0100129"
nm1289498,Angie George,1966,\N,actress,"tt0370953,tt0757074,tt5332018,tt0420071"
nm1289513,Erika Harold,1980,\N,,"tt0138968,tt0284767,tt0337680,tt5139360"
nm1289516,Tiffany Hill,\N,\N,actress,tt0343881
nm1289523,Samantha Irons,\N,\N,"actress,costume_designer","tt0442877,tt0797906,tt5241118,tt0419350"
nm1289527,Mari Jerstad,\N,\N,actress,tt0344605
nm1289533,Kim Kopp,\N,\N,composer,"tt1312968,tt0341287"
nm1289546,Chandra Lois,1977,\N,actress,"tt10037602,tt0343884"
nm1289559,Marjan,1948,2020,actress,"tt2266823,tt6274010,tt2212824,tt6173368"
nm1289561,Karel Marquez,1986,\N,"actress,soundtrack","tt0377463,tt1030467,tt1044806,tt8154598"
nm1289566,Kris McIntyre,\N,\N,,tt0343325
nm1289568,Martina Merlino,\N,\N,"costume_department,actress,costume_designer","tt4647784,tt0343594,tt1020773,tt0178132"
nm1289570,Sandra Milava,\N,\N,actress,tt0344573
nm1289589,Richard Grell,\N,\N,"cinematographer,camera_department,producer","tt2186968,tt8310282,tt2363250,tt0332535"
nm1289599,Ed Perry,\N,\N,"actor,composer","tt1464590,tt0296342,tt0337614,tt0933876"
nm1289604,Steve Ayson,\N,\N,"director,writer","tt14218092,tt17500306,tt9578236,tt0343687"
nm1289609,Juan Carlos Cueto,\N,\N,"writer,producer,director","tt8693266,tt1381020,tt3749002,tt0338639"
nm1289613,Richard Heald,\N,\N,"director,writer",tt0343825
nm1289614,John Kroknes,\N,\N,"director,producer,writer","tt0337635,tt0422403"
nm1289615,Olivier Lassu,\N,\N,"director,assistant_director,writer","tt13779350,tt6402022,tt6402024,tt3392334"
nm1289617,Johan Lindh,\N,\N,"animation_department,art_department,director","tt13589238,tt0337635,tt0422403"
nm1289628,Junxiang Zhang,1911,\N,"director,writer","tt6586114,tt0343566,tt6644348,tt6571150"
nm1289630,Jonny Dunne,\N,\N,"editor,editorial_department,production_manager","tt9031552,tt0490463,tt0454526,tt0401802"
nm1289888,Alejandro Cohn,\N,\N,producer,tt0343632
nm1289903,Miguel Veny,\N,\N,producer,"tt1964473,tt0344573"
nm1289948,Matías Mercuri,\N,\N,"composer,editor,music_department","tt0343632,tt2521084,tt4574378,tt8563826"
nm1289962,Jory K. Prum,1975,2016,"sound_department,music_department,composer","tt1688659,tt0356070,tt0268126,tt0335266"
nm1289997,Jean-Marie Colombani,1948,\N,writer,"tt0344515,tt0480280,tt1809327,tt5950606"
nm1289998,Timothy P. Deal,1967,\N,writer,tt0338849
nm1290006,Dean O'Donnell,1964,2022,writer,tt0343968
nm1290012,Antonio Sison,\N,\N,"writer,director","tt0343341,tt1347029"
nm1290013,Dominique Tibi,\N,\N,"producer,writer","tt21354830,tt1710261,tt0482128,tt0486356"
nm1290014,Christophe Turpin,\N,\N,"writer,assistant_director,director","tt0477988,tt1638328,tt1130988,tt2119511"
nm1290030,Marta Ollé,1975,1996,actress,"tt0327280,tt1813430,tt0343303"
nm1290047,Victoria Casavantes Renée,\N,\N,"actress,producer,executive","tt0344869,tt0391095,tt2802160,tt1613138"
nm1290065,Alexa Schiffer,1975,\N,actress,"tt0308013,tt0416128,tt0351592,tt15245816"
nm1290079,Rachel Sykes,\N,\N,actress,"tt0343970,tt0461783,tt0355293,tt5591234"
nm1290088,Aimee Torres,\N,\N,actress,"tt0346860,tt0350188,tt0350301,tt0344038"
nm1290111,Kathy Shao-Lin Lee,\N,\N,actress,"tt0404010,tt0415234,tt0098844,tt0217505"
nm1290122,Sean Welch,1965,\N,"producer,sound_department,miscellaneous","tt0112740,tt0477078,tt0334405,tt1159712"
nm1290165,Larry Collins,\N,\N,actor,"tt0447720,tt0345660,tt0365626"
nm1290174,Ryan Cox,\N,\N,actor,tt0345660
nm1290175,Jesse Crawford,1895,1962,"actor,soundtrack,music_department","tt0346115,tt0364151,tt0346111,tt0020937"
nm1290184,Don Dixon,\N,\N,"soundtrack,actor","tt0115742,tt0342167,tt0086927,tt0097493"
nm1290200,Eddie Gilbert,1961,1995,"actor,producer,casting_department","tt1529215,tt1535497,tt14356226,tt3997584"
nm1290221,Adam Jordan,\N,\N,actor,"tt0345300,tt16915396,tt22855038"
nm1290224,Tim Kelly,\N,\N,actor,tt0343645
nm1290228,Erich Kleiber,1890,1956,,tt12380756
nm1290238,Ray Lewis,1975,\N,actor,"tt0115101,tt0407423,tt2223990,tt3052440"
nm1290264,Chris Michael,\N,\N,actor,"tt0345129,tt0336142"
nm1290312,Charles Roberts,\N,\N,actor,tt0336695
nm1290314,Roland Robinson,\N,\N,"actor,script_department","tt0070416,tt0346557,tt0345613"
nm1290315,Tony Rodriguez,\N,\N,actor,tt0345158
nm1290327,Daniel Shitrit,\N,\N,"actor,music_department,soundtrack","tt1235103,tt0391143,tt0329845,tt0425714"
nm1290335,Kostas Sommer,1975,\N,"actor,producer","tt0272730,tt0367652,tt1336621,tt0819823"
nm1290339,Edward Stevens,\N,\N,actor,tt0336695
nm1290354,Kari Toivonen,1942,2019,actor,"tt0343624,tt15157160,tt0368470,tt0344733"
nm1290361,David Walker,\N,\N,actor,tt0345861
nm1290412,Meng Li,\N,\N,actress,"tt0346833,tt0334683,tt17059942"
nm1290414,Ladu,\N,\N,,tt0347538
nm1290417,Felicity Mason,1976,\N,"actress,writer,director","tt0495020,tt1112110,tt7535290,tt0339840"
nm1290421,Lisa Michele,\N,\N,actress,tt0339184
nm1290424,Amy Morris,\N,\N,actress,"tt2339425,tt1013651,tt0421729,tt3043264"
nm1290438,Madhu Sharma,\N,\N,actress,"tt0471862,tt13200642,tt10773136,tt10092776"
nm1290439,Julia Silva,1984,\N,"actress,casting_director,assistant_director","tt0343359,tt4296440,tt27474852,tt7816734"
nm1290482,Brian Green,\N,\N,"cinematographer,camera_department","tt1810711,tt0434440,tt0343024,tt0486531"
nm1290489,John Jennings Boyd,\N,\N,"composer,music_department,soundtrack","tt1817273,tt0369436,tt8912936,tt5783956"
nm1290490,Clifford Bradley,1974,\N,"composer,music_department,soundtrack","tt0350739,tt4443658,tt0293429,tt14174940"
nm1290497,Terry Mann,\N,\N,"actor,composer","tt0342910,tt4247058"
nm1290499,Matt Martin,\N,\N,"art_department,composer,miscellaneous","tt1617661,tt0393114,tt2805096,tt0338473"
nm1290505,Jean Philippe,\N,\N,"sound_department,composer","tt7146638,tt0499270,tt1306988,tt0332266"
nm1290511,Richard Jones,1953,\N,"miscellaneous,costume_designer,production_designer","tt1888509,tt1019690,tt2705396,tt2255284"
nm1290515,Antonio Campos,1983,\N,"producer,director,writer","tt1224366,tt7395114,tt1441326,tt11324406"
nm1290523,Anna Jones,\N,\N,"director,editor,producer","tt1489997,tt1483836,tt0338442"
nm1290526,Jeong-hwan Lee,\N,\N,director,tt0345419
nm1290530,Roger Owen,\N,\N,"director,editor",tt0344938
nm1290533,Adam Schwartz,\N,\N,"writer,director,producer","tt0436057,tt1073453,tt2193021,tt0344237"
nm1290535,Kathy Stephens,\N,\N,director,tt0345382
nm1290546,José Rubens,\N,\N,editor,tt0334329
nm1290548,Tony Wei,\N,\N,"director,editor,producer","tt1223140,tt1268937,tt1893244,tt1391558"
nm12906321,Ben S. Maniclang,\N,\N,writer,"tt0273080,tt0346179,tt4003326"
nm1290677,Eva Anderson,1980,\N,"producer,writer,actress","tt3228420,tt7783852,tt8965666,tt8289758"
nm1290678,Brandon Baker,1975,\N,"miscellaneous,producer,writer","tt1839454,tt0460780,tt0383222,tt12843864"
nm1290687,Matt Kapp,\N,\N,"producer,camera_department,miscellaneous","tt4005668,tt2234419,tt1176244,tt1916719"
nm1290705,Paul Steinberg,\N,\N,production_designer,"tt3467522,tt1019690,tt13097298,tt0165042"
nm12907155,Zock-kingDavid,\N,\N,"editor,producer",tt0330236
nm1290758,Andrew Brown,\N,\N,"writer,producer","tt0346154,tt1629729"
nm1290782,Eivind Aarseth,\N,\N,composer,"tt0419723,tt2806444,tt0345160,tt1279408"
nm1290787,Ali Abdelwahab,1938,\N,"director,actor,assistant_director","tt0052854,tt6865892,tt0345675"
nm1290809,Mary Adossides,\N,\N,actress,"tt0345831,tt4702172"
nm12908140,Norman Desser,\N,\N,actor,tt0333534
nm12908141,Gene Fredericks,\N,\N,actor,tt0333534
nm12908142,Ed Simms,\N,\N,actor,tt0333534
nm1290832,Annie Alba,\N,\N,actress,"tt0484068,tt4316066,tt0345654"
nm1290834,R. Greg Albach,1973,\N,"actor,producer,director","tt0349843,tt0340069"
nm1290839,Luca Alcini,\N,\N,"director,actor,writer","tt12702236,tt6384738,tt0345120,tt2341574"
nm1290861,Darren Almond,\N,\N,"director,cinematographer","tt11225882,tt0344779,tt0397012"
nm1290871,Barbera Alves,\N,\N,"writer,animation_department,sound_department",tt0345465
nm1290880,Yuko Amuro,\N,\N,actress,tt0344906
nm1290882,Azwar An,\N,\N,"actor,director","tt0360048,tt0227240,tt1649331,tt0345979"
nm1290888,Alekos Anastasiou,\N,\N,"cinematographer,camera_department","tt1570661,tt1469383,tt1481386,tt0332880"
nm1290899,Arnt Egil Andreassen,\N,\N,"editor,actor,editorial_department","tt0374308,tt0857353,tt15665224,tt2605424"
nm1290907,Anfinn Skulevold,1973,\N,"music_department,composer,soundtrack","tt0497373,tt2292621,tt3719900,tt1018790"
nm1290912,Lela Anggraini,\N,\N,actress,"tt1192121,tt5146548,tt9215272,tt0345130"
nm1290923,Jackie Aquino,\N,\N,"actress,producer","tt1441420,tt0360219,tt0422665,tt7371812"
nm1290931,Kayahan Arikan,1929,1980,"writer,director,producer","tt0392817,tt8842072,tt0438263,tt0416764"
nm1290937,Juliette Arnaud,1973,\N,"actress,writer,director","tt1064976,tt1569935,tt0792965,tt2399499"
nm1290944,Annette Aryanpour,\N,\N,"editorial_department,editor","tt1523941,tt0421140,tt0395561,tt0344903"
nm1290945,Fredy Aryanto,\N,\N,"writer,editor","tt7596856,tt7340660,tt0344801,tt5605508"
nm1290954,Ram Asra,\N,\N,actor,"tt1268861,tt4185414,tt0482891,tt4882710"
nm1290959,Can Atilla,1969,\N,"composer,music_department,sound_department","tt17041152,tt13514424,tt0345933,tt0447607"
nm1290975,Roger Aylward,\N,\N,"writer,director,actor","tt0338434,tt9375322,tt19754166"
nm1290976,Mouna Ayoub,\N,\N,,"tt0361259,tt0345940,tt2409474,tt0379078"
nm1290978,Ibra Azhari,\N,\N,actor,"tt0336174,tt8597408,tt0336053,tt0336726"
nm1290980,Rara Azis,\N,\N,actress,"tt0346129,tt0345340,tt1158316,tt1056230"
nm1290997,Henry Bada,\N,\N,"writer,producer",tt0337688
nm1291029,Brian Balmages,\N,\N,composer,"tt0337626,tt3745738"
nm1291044,Gunamoy Bannerjee,\N,\N,director,"tt8690834,tt0345459"
nm1291047,Shiri Bar-On,\N,\N,"cinematographer,sound_department,miscellaneous","tt2249516,tt1254962,tt2221611,tt0287970"
nm1291067,Henry Walter Barnett,1862,1934,"director,producer","tt0345815,tt1736619,tt1741551,tt0344853"
nm1291076,Antek Barszczak,\N,\N,actor,tt0345668
nm1291086,Paidi Reddy Basava,\N,\N,editor,"tt1324022,tt0342299,tt1285133,tt0342609"
nm1291100,Jo Baumgartner,\N,\N,actress,tt0345831
nm1291103,Constanze Bayer,\N,\N,editor,"tt0793508,tt0345690"
nm1291108,Hyeon-jin Baek,1972,\N,"actor,composer,music_department","tt14979052,tt2088020,tt0310775,tt0341384"
nm1291119,Manek Bedi,\N,\N,"producer,actor","tt2943388,tt0482037,tt0435259,tt0341458"
nm1291129,Rhonda Belcher,\N,\N,actress,tt0345683
nm1291145,Anna Gerb,\N,\N,"producer,casting_department,miscellaneous","tt2937898,tt1488606,tt1615147,tt2017038"
